gene_name,ensembl,description,entrezgene
RF00342,ENSRNOG00000057682,"predicted gene, 24357 [Source:MGI Symbol;Acc:MGI:5454134]",NA
RF00026,ENSRNOG00000060845,,NA
Naip2,ENSRNOG00000033693,"NLR family, apoptosis inhibitory protein 2 [Source:MGI Symbol;Acc:MGI:1298226]",NA
Myorg,ENSRNOG00000023208,myogenesis regulating glycosidase [Source:RGD Symbol;Acc:1309821],366360
Xpnpep3,ENSRNOG00000019196,X-prolyl aminopeptidase 3 [Source:RGD Symbol;Acc:1589063],685823
App,ENSRNOG00000006997,amyloid beta precursor protein [Source:RGD Symbol;Acc:2139],54226
AABR07017825.5,ENSRNOG00000060541,,NA
S1pr3,ENSRNOG00000014524,sphingosine-1-phosphate receptor 3 [Source:RGD Symbol;Acc:1583843],306792
RF00001,ENSRNOG00000055727,,NA
AABR07019088.1,ENSRNOG00000057291,,NA
AABR07029895.1,ENSRNOG00000055441,,NA
AABR07052608.1,ENSRNOG00000051580,,NA
Fer1l4,ENSRNOG00000019467,fer-1-like family member 4 [Source:RGD Symbol;Acc:1308250],296307
AABR07017159.1,ENSRNOG00000060406,,NA
Zscan10,ENSRNOG00000021782,zinc finger and SCAN domain containing 10 [Source:RGD Symbol;Acc:1310745],302962
AABR07059877.1,ENSRNOG00000039626,,NA
Exd2,ENSRNOG00000027707,exonuclease 3'-5' domain containing 2 [Source:RGD Symbol;Acc:1311087],362759
AABR07062885.1,ENSRNOG00000057197,,NA
AABR07021503.3,ENSRNOG00000056444,,NA
AC104053.1,ENSRNOG00000057738,,NA
Slc4a10,ENSRNOG00000005307,solute carrier family 4 member 10 [Source:RGD Symbol;Acc:631407],295645
AC127118.1,ENSRNOG00000054696,,NA
Nmur1,ENSRNOG00000018521,neuromedin U receptor 1 [Source:RGD Symbol;Acc:619867],65276
AABR07065091.1,ENSRNOG00000057609,,NA
AABR07067405.1,ENSRNOG00000055425,,NA
AABR07017830.1,ENSRNOG00000046356,,NA
Exosc7,ENSRNOG00000060337,exosome component 7 [Source:RGD Symbol;Acc:1309758],316098
AABR07066782.2,ENSRNOG00000060676,,NA
AABR07027390.2,ENSRNOG00000056672,,NA
AABR07067247.1,ENSRNOG00000060115,,NA
AABR07061039.1,ENSRNOG00000058405,,NA
AABR07069360.1,ENSRNOG00000057602,,NA
Catsper1,ENSRNOG00000056208,"cation channel, sperm associated 1 [Source:RGD Symbol;Acc:1593515]",689349
AABR07012943.1,ENSRNOG00000057573,,NA
AABR07070122.1,ENSRNOG00000061391,,NA
AC095267.1,ENSRNOG00000051809,,NA
AABR07027098.1,ENSRNOG00000048372,,NA
AABR07071512.1,ENSRNOG00000055306,,NA
Doc2b,ENSRNOG00000060054,double C2 domain beta [Source:RGD Symbol;Acc:620519],81820
Slc35e2b,ENSRNOG00000017075,"solute carrier family 35, member E2B [Source:RGD Symbol;Acc:1309076]",313765
Nutf2,ENSRNOG00000018945,nuclear transport factor 2 [Source:RGD Symbol;Acc:1359213],291981
AABR07065839.1,ENSRNOG00000050652,,NA
RGD1560492,ENSRNOG00000057827,similar to leishmanolysin-like (metallopeptidase M8 family) [Source:RGD Symbol;Acc:1560492],361039
AC242583.1,ENSRNOG00000053554,,NA
Necap1,ENSRNOG00000009236,NECAP endocytosis associated 1 [Source:RGD Symbol;Acc:1306053],312694
Acads,ENSRNOG00000001177,acyl-CoA dehydrogenase short chain [Source:RGD Symbol;Acc:620514],64304
Pcdhb12,ENSRNOG00000033719,protocadherin beta 12 [Source:RGD Symbol;Acc:3266],25133
Klhl11,ENSRNOG00000016921,kelch-like family member 11 [Source:RGD Symbol;Acc:1306673],287706
Naa35,ENSRNOG00000018417,"N(alpha)-acetyltransferase 35, NatC auxiliary subunit [Source:RGD Symbol;Acc:621771]",64472
Tnfrsf12a,ENSRNOG00000003546,TNF receptor superfamily member 12A [Source:RGD Symbol;Acc:631329],302965
Enkur,ENSRNOG00000018631,"enkurin, TRPC channel interacting protein [Source:RGD Symbol;Acc:1309839]",291354
Klk1c3,ENSRNOG00000033414,kallikrein 1-related peptidase C3 [Source:RGD Symbol;Acc:735032],NA
LOC108348081,ENSRNOG00000023841,CD99 antigen-like protein 2 [Source:RGD Symbol;Acc:11437172],171485
Slc35d1,ENSRNOG00000022967,solute carrier family 35 member D1 [Source:RGD Symbol;Acc:1309843],298280
Il2ra,ENSRNOG00000047647,interleukin 2 receptor subunit alpha [Source:RGD Symbol;Acc:2895],25704
Mrgpre,ENSRNOG00000054917,MAS related GPR family member E [Source:RGD Symbol;Acc:738045],404660
Twnk,ENSRNOG00000014935,twinkle mtDNA helicase [Source:RGD Symbol;Acc:1307884],309441
AABR07049778.1,ENSRNOG00000061137,,NA
Flvcr1,ENSRNOG00000049633,feline leukemia virus subgroup C cellular receptor 1 [Source:MGI Symbol;Acc:MGI:2444881],NA
RF00001,ENSRNOG00000035293,,NA
LOC100911932,ENSRNOG00000050278,endosialin-like [Source:RGD Symbol;Acc:6489729],100911932
Pdzd7,ENSRNOG00000032946,PDZ domain containing 7 [Source:RGD Symbol;Acc:1309882],293996
Rhoa,ENSRNOG00000050519,ras homolog family member A [Source:RGD Symbol;Acc:619921],117273
RF00560,ENSRNOG00000059409,,NA
Sh3pxd2a,ENSRNOG00000020353,SH3 and PX domains 2A [Source:RGD Symbol;Acc:1311185],309460
Olr156,ENSRNOG00000047479,olfactory receptor 156 [Source:RGD Symbol;Acc:1332984],293303
Nme3,ENSRNOG00000015749,NME/NM23 nucleoside diphosphate kinase 3 [Source:RGD Symbol;Acc:619879],85269
Armcx3,ENSRNOG00000025730,"armadillo repeat containing, X-linked 3 [Source:RGD Symbol;Acc:1549739]",367902
RF00003,ENSRNOG00000053417,,NA
LOC100909966,ENSRNOG00000032371,olfactory receptor 6F1-like [Source:RGD Symbol;Acc:6500576],100909966
RF00026,ENSRNOG00000055558,,NA
Prmt7,ENSRNOG00000000258,protein arginine methyltransferase 7 [Source:RGD Symbol;Acc:1304869],361402
AABR07048059.1,ENSRNOG00000060049,,NA
RF00560,ENSRNOG00000056286,,NA
Slc23a3,ENSRNOG00000018266,"solute carrier family 23, member 3 [Source:RGD Symbol;Acc:1307402]",367298
AABR07004021.1,ENSRNOG00000047301,,NA
AC107088.1,ENSRNOG00000045602,,NA
Arl15,ENSRNOG00000011105,ADP-ribosylation factor like GTPase 15 [Source:RGD Symbol;Acc:1597407],689079
RF00405,ENSRNOG00000059226,"predicted gene, 22520 [Source:MGI Symbol;Acc:MGI:5452297]",NA
Olr1521,ENSRNOG00000030521,olfactory receptor 1521 [Source:RGD Symbol;Acc:1333783],287614
Olr1521,ENSRNOG00000030521,olfactory receptor 1521 [Source:RGD Symbol;Acc:1333783],287613
RF00003,ENSRNOG00000056809,,NA
LOC100909441,ENSRNOG00000015544,tubulin alpha-1C chain-like [Source:RGD Symbol;Acc:6503589],100909441
RGD1561870,ENSRNOG00000042782,similar to ribosomal protein L27 [Source:RGD Symbol;Acc:1561870],502353
AABR07064304.1,ENSRNOG00000046049,,NA
Lcmt2,ENSRNOG00000043002,leucine carboxyl methyltransferase 2 [Source:RGD Symbol;Acc:1305829],296098
Erp29,ENSRNOG00000001348,endoplasmic reticulum protein 29 [Source:RGD Symbol;Acc:619781],117030
Olr1231,ENSRNOG00000058298,olfactory receptor 1231 [Source:RGD Symbol;Acc:1333520],405099
AC241916.1,ENSRNOG00000052982,,NA
Bdh1,ENSRNOG00000001736,3-hydroxybutyrate dehydrogenase 1 [Source:RGD Symbol;Acc:620131],117099
Narf,ENSRNOG00000036664,nuclear prelamin A recognition factor [Source:RGD Symbol;Acc:1310894],360681
RF00100,ENSRNOG00000054982,,NA
Olr530,ENSRNOG00000045546,olfactory receptor 530 [Source:RGD Symbol;Acc:1332695],295786
AC241930.1,ENSRNOG00000052075,,NA
AC120291.3,ENSRNOG00000048204,,NA
RF00619,ENSRNOG00000059616,,NA
AABR07052585.1,ENSRNOG00000022637,,NA
AABR07028492.4,ENSRNOG00000047051,,NA
Ier3ip1,ENSRNOG00000030004,immediate early response 3 interacting protein 1 [Source:RGD Symbol;Acc:1561565],500270
Dio1,ENSRNOG00000061237,iodothyronine deiodinase 1 [Source:RGD Symbol;Acc:2504],25430
Tars2,ENSRNOG00000057194,"threonyl-tRNA synthetase 2, mitochondrial [Source:RGD Symbol;Acc:1308283]",310672
RF00560,ENSRNOG00000055351,,NA
Tmcc2,ENSRNOG00000000033,transmembrane and coiled-coil domain family 2 [Source:RGD Symbol;Acc:1311960],305095
AABR07065656.1,ENSRNOG00000047103,,NA
Cd8b,ENSRNOG00000007129,CD8b molecule [Source:RGD Symbol;Acc:2317],24931
Mapk9,ENSRNOG00000002823,mitogen-activated protein kinase 9 [Source:RGD Symbol;Acc:628847],50658
AABR07024353.1,ENSRNOG00000055676,,NA
Hist2h4,ENSRNOG00000045978,"histone cluster 2, H4 [Source:RGD Symbol;Acc:1307448]",502913
Hist2h4,ENSRNOG00000045978,"histone cluster 2, H4 [Source:RGD Symbol;Acc:1307448]",364723
Hist2h4,ENSRNOG00000045978,"histone cluster 2, H4 [Source:RGD Symbol;Acc:1307448]",100912489
Hist2h4,ENSRNOG00000045978,"histone cluster 2, H4 [Source:RGD Symbol;Acc:1307448]",100912564
H3f3c,ENSRNOG00000032401,H3 histone family member 3C [Source:RGD Symbol;Acc:2321290],100360868
H3f3c,ENSRNOG00000032401,H3 histone family member 3C [Source:RGD Symbol;Acc:2321290],100361558
Trim47,ENSRNOG00000008215,tripartite motif-containing 47 [Source:RGD Symbol;Acc:1597317],690374
Map7d1,ENSRNOG00000010237,MAP7 domain containing 1 [Source:RGD Symbol;Acc:1597986],681287
RF00100,ENSRNOG00000052805,,NA
RF00493,ENSRNOG00000055161,,NA
Pdk2,ENSRNOG00000004172,pyruvate dehydrogenase kinase 2 [Source:RGD Symbol;Acc:69428],81530
Perp,ENSRNOG00000011994,"PERP, TP53 apoptosis effector [Source:RGD Symbol;Acc:1310294]",292949
RF00560,ENSRNOG00000061325,,NA
Ccdc71,ENSRNOG00000048718,coiled-coil domain containing 71 [Source:RGD Symbol;Acc:1566341],498678
Rpl10,ENSRNOG00000056765,ribosomal protein L10 [Source:RGD Symbol;Acc:621178],81764
Ppdpf,ENSRNOG00000012722,pancreatic progenitor cell differentiation and proliferation factor [Source:RGD Symbol;Acc:1310660],296470
AABR07005040.1,ENSRNOG00000043512,,NA
RF00560,ENSRNOG00000057462,,NA
LOC689757,ENSRNOG00000037076,similar to osteoclast inhibitory lectin [Source:RGD Symbol;Acc:1588731],689757
AABR07031604.1,ENSRNOG00000051421,,NA
Gpld1,ENSRNOG00000017702,glycosylphosphatidylinositol specific phospholipase D1 [Source:RGD Symbol;Acc:631371],291132
Olr1568,ENSRNOG00000046589,olfactory receptor 1568 [Source:RGD Symbol;Acc:1334380],363826
Olr1568,ENSRNOG00000046589,olfactory receptor 1568 [Source:RGD Symbol;Acc:1334380],100911043
AABR07003030.2,ENSRNOG00000055070,,NA
LOC686087,ENSRNOG00000058316,similar to motile sperm domain containing 1 [Source:RGD Symbol;Acc:1586609],686087
Cyp20a1,ENSRNOG00000017631,"cytochrome P450, family 20, subfamily a, polypeptide 1 [Source:RGD Symbol;Acc:735221]",316435
LOC108348197,ENSRNOG00000060312,calpain small subunit 1-like [Source:RGD Symbol;Acc:11488255],NA
Hic1,ENSRNOG00000046405,HIC ZBTB transcriptional repressor 1 [Source:RGD Symbol;Acc:1307527],303310
AABR07051646.1,ENSRNOG00000058261,,NA
Zfp791,ENSRNOG00000023920,zinc finger protein 791 [Source:MGI Symbol;Acc:MGI:3648473],NA
AABR07065895.1,ENSRNOG00000055113,,NA
RGD1560015,ENSRNOG00000018935,"similar to glycoprotein, synaptic 2 [Source:RGD Symbol;Acc:1560015]",499018
AABR07057415.2,ENSRNOG00000056418,,NA
Olr806,ENSRNOG00000055368,olfactory receptor 806 [Source:RGD Symbol;Acc:1332594],405331
AABR07037899.1,ENSRNOG00000056843,,NA
Olr601,ENSRNOG00000005863,olfactory receptor 601 [Source:RGD Symbol;Acc:1333310],311175
Trib1,ENSRNOG00000004100,tribbles pseudokinase 1 [Source:RGD Symbol;Acc:621596],78969
AABR07029573.2,ENSRNOG00000057579,,NA
Gpr157,ENSRNOG00000017528,G protein-coupled receptor 157 [Source:RGD Symbol;Acc:1311096],313725
Kera,ENSRNOG00000004635,keratocan [Source:RGD Symbol;Acc:1305816],314771
AABR07028691.2,ENSRNOG00000056948,,NA
Cdo1,ENSRNOG00000000158,cysteine dioxygenase type 1 [Source:RGD Symbol;Acc:69262],81718
Psmb7,ENSRNOG00000011732,proteasome subunit beta 7 [Source:RGD Symbol;Acc:621093],85492
Olr1297,ENSRNOG00000046553,olfactory receptor 1297 [Source:RGD Symbol;Acc:1334189],300602
Olr1297,ENSRNOG00000046553,olfactory receptor 1297 [Source:RGD Symbol;Acc:1334189],300600
Olr1708,ENSRNOG00000045530,olfactory receptor 1708 [Source:RGD Symbol;Acc:1332733],294166
Olr1708,ENSRNOG00000045530,olfactory receptor 1708 [Source:RGD Symbol;Acc:1332733],100911129
Olr1265,ENSRNOG00000047953,olfactory receptor 1265 [Source:RGD Symbol;Acc:1333722],100909989
Olr1265,ENSRNOG00000047953,olfactory receptor 1265 [Source:RGD Symbol;Acc:1333722],100910111
Olr1265,ENSRNOG00000047953,olfactory receptor 1265 [Source:RGD Symbol;Acc:1333722],108350226
Olr1265,ENSRNOG00000047953,olfactory receptor 1265 [Source:RGD Symbol;Acc:1333722],108350227
Olr1265,ENSRNOG00000047953,olfactory receptor 1265 [Source:RGD Symbol;Acc:1333722],108350228
Iffo1,ENSRNOG00000018533,intermediate filament family orphan 1 [Source:RGD Symbol;Acc:1308257],362437
Irgq,ENSRNOG00000046500,immunity-related GTPase Q [Source:RGD Symbol;Acc:1309409],292708
Ostm1,ENSRNOG00000037647,osteopetrosis associated transmembrane protein 1 [Source:RGD Symbol;Acc:1564976],499474
Sorcs2,ENSRNOG00000007033,sortilin-related VPS10 domain containing receptor 2 [Source:RGD Symbol;Acc:1310621],305438
Tmem120a,ENSRNOG00000001441,transmembrane protein 120A [Source:RGD Symbol;Acc:1311474],288591
Rack1,ENSRNOG00000049070,receptor for activated C kinase 1 [Source:RGD Symbol;Acc:69229],NA
Steap2,ENSRNOG00000006076,STEAP2 metalloreductase [Source:RGD Symbol;Acc:1307050],312052
Stn1,ENSRNOG00000020376,"STN1, CST complex subunit [Source:RGD Symbol;Acc:1305637]",294025
Tifa,ENSRNOG00000010941,TRAF-interacting protein with forkhead-associated domain [Source:RGD Symbol;Acc:1359151],310877
RF00265,ENSRNOG00000056426,,NA
Setmar,ENSRNOG00000006806,SET domain and mariner transposase fusion gene [Source:RGD Symbol;Acc:1565882],500281
Slc7a14,ENSRNOG00000028097,"solute carrier family 7, member 14 [Source:RGD Symbol;Acc:1594375]",499587
Mcat,ENSRNOG00000010539,malonyl-CoA-acyl carrier protein transacylase [Source:RGD Symbol;Acc:1306698],315173
RF00026,ENSRNOG00000054384,,NA
AABR07051533.1,ENSRNOG00000038274,,NA
RF00270,ENSRNOG00000054559,"small nucleolar RNA, C/D box 61 [Source:MGI Symbol;Acc:MGI:2148805]",NA
Slc35g1,ENSRNOG00000029740,"solute carrier family 35, member G1 [Source:RGD Symbol;Acc:1595908]",294072
Frmpd1,ENSRNOG00000012546,FERM and PDZ domain containing 1 [Source:RGD Symbol;Acc:1305229],313244
Zfp384,ENSRNOG00000017066,zinc finger protein 384 [Source:RGD Symbol;Acc:708346],171018
AABR07018226.1,ENSRNOG00000050046,,NA
Ppef2,ENSRNOG00000052061,protein phosphatase with EF-hand domain 2 [Source:RGD Symbol;Acc:1307093],305246
AC099104.1,ENSRNOG00000045542,,NA
A2ml1,ENSRNOG00000007247,alpha-2-macroglobulin-like 1 [Source:RGD Symbol;Acc:1565709],362442
Gja4,ENSRNOG00000014357,"gap junction protein, alpha 4 [Source:RGD Symbol;Acc:2691]",25655
RF00405,ENSRNOG00000058366,,NA
AABR07009786.1,ENSRNOG00000036430,,NA
Ndufb6,ENSRNOG00000024539,NADH:ubiquinone oxidoreductase subunit B6 [Source:RGD Symbol;Acc:1311354],297990
Adap2,ENSRNOG00000037148,ArfGAP with dual PH domains 2 [Source:RGD Symbol;Acc:708487],56826
Fam122b,ENSRNOG00000002285,family with sequence similarity 122B [Source:RGD Symbol;Acc:1560129],501647
Fam122b,ENSRNOG00000002285,family with sequence similarity 122B [Source:RGD Symbol;Acc:1560129],100909732
RF00100,ENSRNOG00000057864,,NA
RF00560,ENSRNOG00000061234,,NA
RF00100,ENSRNOG00000056932,,NA
Csrnp3,ENSRNOG00000005359,cysteine and serine rich nuclear protein 3 [Source:RGD Symbol;Acc:1306214],311093
AABR07048892.1,ENSRNOG00000041560,,NA
Ovol2,ENSRNOG00000006850,ovo-like zinc finger 2 [Source:RGD Symbol;Acc:1306130],296201
RF00560,ENSRNOG00000054036,,NA
Sat2,ENSRNOG00000011714,spermidine/spermine N1-acetyltransferase family member 2 [Source:RGD Symbol;Acc:1307869],360547
AABR07065789.1,ENSRNOG00000006333,,NA
Stil,ENSRNOG00000057760,"STIL, centriolar assembly protein [Source:RGD Symbol;Acc:1304972]",313506
RF00568,ENSRNOG00000057600,,NA
Pomt2,ENSRNOG00000012146,protein-O-mannosyltransferase 2 [Source:RGD Symbol;Acc:1586427],688673
Mir16,ENSRNOG00000035504,microRNA 16 [Source:RGD Symbol;Acc:7488974],NA
Plekha5,ENSRNOG00000008747,pleckstrin homology domain containing A5 [Source:RGD Symbol;Acc:621175],246237
RF00560,ENSRNOG00000056549,,NA
Mob3a,ENSRNOG00000018971,MOB kinase activator 3A [Source:RGD Symbol;Acc:1308187],362833
RF00100,ENSRNOG00000058835,,NA
Smim26,ENSRNOG00000036971,small integral membrane protein 26 [Source:RGD Symbol;Acc:1566320],296207
Rasgrp2,ENSRNOG00000021098,RAS guanyl releasing protein 2 [Source:RGD Symbol;Acc:1311630],361714
AABR07049535.1,ENSRNOG00000050174,,NA
AABR07006269.1,ENSRNOG00000047349,,NA
AABR07015067.2,ENSRNOG00000054657,,NA
RF00004,ENSRNOG00000057955,,NA
Olr1059,ENSRNOG00000052978,olfactory receptor 1059 [Source:RGD Symbol;Acc:1332880],NA
Col4a3,ENSRNOG00000015365,collagen type IV alpha 3 chain [Source:RGD Symbol;Acc:71085],363265
AABR07043200.1,ENSRNOG00000058276,,NA
AC118841.1,ENSRNOG00000033177,,NA
RF00026,ENSRNOG00000058451,,NA
RF01518,ENSRNOG00000054197,,NA
Arpp21,ENSRNOG00000008919,cAMP regulated phosphoprotein 21 [Source:RGD Symbol;Acc:1593239],363153
Ampd1,ENSRNOG00000018656,adenosine monophosphate deaminase 1 [Source:RGD Symbol;Acc:2109],25028
LOC689042,ENSRNOG00000027055,hypothetical protein LOC689042 [Source:RGD Symbol;Acc:1597444],NA
RF00100,ENSRNOG00000056567,,NA
Cyp1a2,ENSRNOG00000016173,"cytochrome P450, family 1, subfamily a, polypeptide 2 [Source:RGD Symbol;Acc:2459]",24297
RF00100,ENSRNOG00000061873,,NA
Cyp2w1,ENSRNOG00000051770,"cytochrome P450, family 2, subfamily w, polypeptide 1 [Source:RGD Symbol;Acc:1305193]",288517
RF00560,ENSRNOG00000051643,,NA
rno-mir-6319-1,ENSRNOG00000050532,rno-mir-6319-1 [Source:miRBase;Acc:MI0021841],NA
Lama2,ENSRNOG00000011134,laminin subunit alpha 2 [Source:RGD Symbol;Acc:1308889],309368
AABR07054286.1,ENSRNOG00000055769,,NA
RF00560,ENSRNOG00000059951,,NA
Dhx33,ENSRNOG00000007054,DEAH-box helicase 33 [Source:RGD Symbol;Acc:1307239],287464
Tmem108,ENSRNOG00000010911,transmembrane protein 108 [Source:MGI Symbol;Acc:MGI:1932411],300967
Olr765,ENSRNOG00000046942,olfactory receptor 765 [Source:RGD Symbol;Acc:1334032],499860
Arl5b,ENSRNOG00000018714,ADP-ribosylation factor like GTPase 5B [Source:RGD Symbol;Acc:1305569],364788
RF00026,ENSRNOG00000059364,,NA
RF00001,ENSRNOG00000041913,,NA
RF00410,ENSRNOG00000059636,,NA
AABR07001592.2,ENSRNOG00000058564,,NA
Slc3a1,ENSRNOG00000007006,solute carrier family 3 member 1 [Source:RGD Symbol;Acc:3709],29484
LOC100362344,ENSRNOG00000036910,mKIAA1238 protein-like [Source:RGD Symbol;Acc:2318342],NA
RF00026,ENSRNOG00000060078,,NA
RF00001,ENSRNOG00000042007,nuclear encoded rRNA 5S 54 [Source:MGI Symbol;Acc:MGI:4421899],NA
Kdelc1,ENSRNOG00000011740,KDEL motif containing 1 [Source:RGD Symbol;Acc:1304684],316370
RF00026,ENSRNOG00000058754,,NA
RF00560,ENSRNOG00000057168,,NA
AABR07025481.1,ENSRNOG00000050139,,NA
RF00100,ENSRNOG00000058228,,NA
RF00001,ENSRNOG00000049159,,NA
Armh4,ENSRNOG00000031849,armadillo-like helical domain containing 4 [Source:RGD Symbol;Acc:1310110],361032
AABR07001057.1,ENSRNOG00000043733,,NA
RF00002,ENSRNOG00000061306,,NA
RF00560,ENSRNOG00000059879,"predicted gene, 26208 [Source:MGI Symbol;Acc:MGI:5455985]",NA
Cmtm2a,ENSRNOG00000025420,CKLF-like MARVEL transmembrane domain containing 2A [Source:RGD Symbol;Acc:1307501],307616
RF00560,ENSRNOG00000053117,,NA
Snrpa,ENSRNOG00000001501,small nuclear ribonucleoprotein polypeptide A [Source:RGD Symbol;Acc:1307416],292729
AABR07003713.1,ENSRNOG00000051601,,NA
RF00612,ENSRNOG00000061149,,NA
AC110403.1,ENSRNOG00000059701,,NA
RF00015,ENSRNOG00000051443,,NA
AABR07004776.2,ENSRNOG00000061395,,NA
Olr1264,ENSRNOG00000030000,olfactory receptor 1264 [Source:RGD Symbol;Acc:1332727],300583
Olr1264,ENSRNOG00000030000,olfactory receptor 1264 [Source:RGD Symbol;Acc:1332727],100910077
AABR07056464.1,ENSRNOG00000060280,,NA
RF00026,ENSRNOG00000056439,"predicted gene, 24867 [Source:MGI Symbol;Acc:MGI:5454644]",NA
Bmp4,ENSRNOG00000009694,bone morphogenetic protein 4 [Source:RGD Symbol;Acc:2213],25296
RF00004,ENSRNOG00000059966,,NA
RF00134,ENSRNOG00000052356,"predicted gene, 26457 [Source:MGI Symbol;Acc:MGI:5456234]",NA
LOC102549948,ENSRNOG00000052150,uncharacterized LOC102549948 [Source:RGD Symbol;Acc:7706003],NA
Fbxl2,ENSRNOG00000027099,F-box and leucine-rich repeat protein 2 [Source:RGD Symbol;Acc:1562243],363156
AC117101.2,ENSRNOG00000050502,,NA
Lix1,ENSRNOG00000012988,limb and CNS expressed 1 [Source:RGD Symbol;Acc:1309454],292381
AABR07070331.1,ENSRNOG00000054108,,NA
AABR07031221.1,ENSRNOG00000053552,,NA
Fbln5,ENSRNOG00000050539,fibulin 5 [Source:RGD Symbol;Acc:2594],29158
Cds1,ENSRNOG00000002142,CDP-diacylglycerol synthase 1 [Source:RGD Symbol;Acc:621185],81925
AABR07062477.1,ENSRNOG00000041589,,NA
AABR07071851.2,ENSRNOG00000053999,,NA
RF00100,ENSRNOG00000057894,,NA
AC099108.1,ENSRNOG00000046517,,NA
Tnpo1,ENSRNOG00000014999,transportin 1 [Source:RGD Symbol;Acc:1308372],309126
AC123293.1,ENSRNOG00000060034,,NA
RF00026,ENSRNOG00000053829,,NA
RGD1560455,ENSRNOG00000037838,similar to RIKEN cDNA A630033H20 gene [Source:RGD Symbol;Acc:1560455],302377
AABR07073024.1,ENSRNOG00000055762,,NA
RF00560,ENSRNOG00000052476,,NA
Olr514,ENSRNOG00000046997,olfactory receptor 514 [Source:RGD Symbol;Acc:1333259],295767
AABR07049701.1,ENSRNOG00000060975,,NA
Caps2,ENSRNOG00000026600,calcyphosine 2 [Source:RGD Symbol;Acc:1309826],366891
AABR07029107.1,ENSRNOG00000050621,,NA
Vom2r9,ENSRNOG00000013671,"vomeronasal 2 receptor, 9 [Source:RGD Symbol;Acc:1591347]",685666
RF00100,ENSRNOG00000057148,,NA
AABR07002910.1,ENSRNOG00000061774,,292786
Mgst2,ENSRNOG00000061857,microsomal glutathione S-transferase 2 [Source:RGD Symbol;Acc:1311218],295037
Ap1s2,ENSRNOG00000038686,adaptor related protein complex 1 subunit sigma 2 [Source:RGD Symbol;Acc:1561862],302671
AC244696.1,ENSRNOG00000054256,,NA
Dlec1,ENSRNOG00000032085,deleted in lung and esophageal cancer 1 [Source:RGD Symbol;Acc:1561649],501070
RF00420,ENSRNOG00000057591,,NA
Acy1,ENSRNOG00000011189,aminoacylase 1 [Source:RGD Symbol;Acc:2030],300981
Gas2,ENSRNOG00000016717,growth arrest-specific 2 [Source:RGD Symbol;Acc:1563167],499156
RF00100,ENSRNOG00000054666,,NA
Olr1684,ENSRNOG00000040183,olfactory receptor 1684 [Source:RGD Symbol;Acc:1334222],294151
