gene_name,ensembl,description,entrezgene
CG3430,FBgn0031875,,33976
CR45729,FBgn0267293,,NA
CG31674,FBgn0051674,,318878
CR44873,FBgn0266167,,NA
Ir52a,FBgn0034023,Ionotropic receptor 52a [Source:FlyBase;Acc:FBgn0034023],36715
CG15629,FBgn0031630,,33679
CG44325,FBgn0265413,,31831
CR44260,FBgn0265200,,NA
ghi,FBgn0266124,ghiberti [Source:FlyBase;Acc:FBgn0266124],317833
Ir94g,FBgn0039079,Ionotropic receptor 94g [Source:FlyBase;Acc:FBgn0039079],42768
CG11885,FBgn0031253,,33215
scro,FBgn0028993,scarecrow [Source:FlyBase;Acc:FBgn0028993],3355151
CG13050,FBgn0036591,,39787
CG10801,FBgn0029660,,31314
grnd,FBgn0032682,grindelwald [Source:FlyBase;Acc:FBgn0032682],35103
CG16953,FBgn0038809,,42437
CR15280,FBgn0028867,,NA
CG6040,FBgn0038679,,42292
CG31548,FBgn0051548,,318794
Rx,FBgn0020617,Retinal Homeobox [Source:FlyBase;Acc:FBgn0020617],NA
Acyp2,FBgn0038363,Acylphosphatase 2 [Source:FlyBase;Acc:FBgn0038363],41910
cysu,FBgn0038511,Curly Su [Source:FlyBase;Acc:FBgn0038511],42100
Seipin,FBgn0040336,,31245
CG31388,FBgn0051388,,41355
CG3251,FBgn0031622,,33671
GCS2beta,FBgn0032643,Glucosidase 2 beta subunit [Source:FlyBase;Acc:FBgn0032643],35056
CR45216,FBgn0266743,,NA
CR45694,FBgn0267258,,NA
CG9799,FBgn0038146,,41647
CG31800,FBgn0051800,,318947
CR45369,FBgn0266909,,NA
CR45233,FBgn0266768,,NA
msn,FBgn0010909,misshapen [Source:FlyBase;Acc:FBgn0010909],44030
CG42381,FBgn0259727,,7354409
SKIP,FBgn0051163,Shal K[+] channel interacting protein [Source:FlyBase;Acc:FBgn0051163],42601
CG3337,FBgn0038871,,42519
CR46218,FBgn0267938,,NA
CG9098,FBgn0031762,,33840
Lrrk,FBgn0038816,Leucine-rich repeat kinase [Source:FlyBase;Acc:FBgn0038816],42447
Ser12,FBgn0011832,Serine protease 12 [Source:FlyBase;Acc:FBgn0011832],33406
CG32797,FBgn0052797,,318215
CG14624,FBgn0040357,,31068
CR45758,FBgn0267322,,NA
CG13430,FBgn0034518,,3772580
CG7272,FBgn0036501,,39670
CR44238,FBgn0265169,,NA
CG5556,FBgn0031332,,33320
Arl6,FBgn0034446,ADP ribosylation factor-like 6 [Source:FlyBase;Acc:FBgn0034446],37236
CG1208,FBgn0037386,,40727
boly,FBgn0050362,borrelly [Source:FlyBase;Acc:FBgn0050362],35809
Rrp42,FBgn0034065,,36766
CG32454,FBgn0260481,,318037
Hsp70Ba,FBgn0013277,Heat-shock-protein-70Ba [Source:FlyBase;Acc:FBgn0013277],44921
CG34386,FBgn0085415,,5740303
CG44153,FBgn0265002,,34341
Pka-C3,FBgn0000489,"Protein kinase, cAMP-dependent, catalytic subunit 3 [Source:FlyBase;Acc:FBgn0000489]",39733
Prat2,FBgn0041194,Phosphoribosylamidotransferase 2 [Source:FlyBase;Acc:FBgn0041194],38753
CG43438,FBgn0263386,,12798158
CG3746,FBgn0034755,,37593
Nep3,FBgn0031081,Neprilysin 3 [Source:FlyBase;Acc:FBgn0031081],33005
CR43358,FBgn0263090,,NA
CG13912,FBgn0035186,,38120
E5,FBgn0008646,,45396
CG42825,FBgn0262007,,39179
CR45275,FBgn0266813,,NA
CG14712,FBgn0037924,,41397
Ts,FBgn0024920,Thymidylate synthase [Source:FlyBase;Acc:FBgn0024920],33499
CG14509,FBgn0039647,,43453
CG5780,FBgn0032446,,34676
CR44939,FBgn0266244,,NA
ths,FBgn0033652,thisbe [Source:FlyBase;Acc:FBgn0033652],36258
CG30403,FBgn0050403,,246595
CR43423,FBgn0263342,,NA
CR44468,FBgn0265661,,NA
CG16904,FBgn0037763,,41212
CG42766,FBgn0261834,,10178835
CG10915,FBgn0034308,,37076
CR45685,FBgn0267245,,NA
Or49a,FBgn0033727,Odorant receptor 49a [Source:FlyBase;Acc:FBgn0033727],36350
Osi11,FBgn0037418,Osiris 11 [Source:FlyBase;Acc:FBgn0037418],40765
tRNA:Ser-AGA-2-4,FBgn0011984,transfer RNA:Serine-AGA 2-4 [Source:FlyBase;Acc:FBgn0011984],NA
ND-49,FBgn0039909,NADH dehydrogenase (ubiquinone) 49 kDa subunit [Source:FlyBase;Acc:FBgn0039909],43798
CG2258,FBgn0029997,,31729
CR43241,FBgn0262886,,NA
kek3,FBgn0028370,kekkon-3 [Source:FlyBase;Acc:FBgn0028370],34912
CR44957,FBgn0266262,,NA
CR45359,FBgn0266899,,NA
CR43274,FBgn0262963,,NA
CR43431,FBgn0263379,,NA
CR45136,FBgn0266629,,NA
Golgin84,FBgn0039188,Golgin-84 [Source:FlyBase;Acc:FBgn0039188],42905
CG42821,FBgn0262003,,3885579
CG11360,FBgn0039920,,43810
CG11679,FBgn0030678,,32515
Klp59C,FBgn0034824,Kinesin-like protein at 59C [Source:FlyBase;Acc:FBgn0034824],37671
CG8974,FBgn0030693,,32532
mRpL33,FBgn0040907,mitochondrial ribosomal protein L33 [Source:FlyBase;Acc:FBgn0040907],50381
Ect4,FBgn0262579,Ectoderm-expressed 4 [Source:FlyBase;Acc:FBgn0262579],38895
CG1218,FBgn0037377,,40718
CG5877,FBgn0030625,,32455
CG15484,FBgn0032452,,34682
CG12880,FBgn0046258,,43328
mTerf5,FBgn0038584,mitochondrial transcription termination factor 5 [Source:FlyBase;Acc:FBgn0038584],42182
mio,FBgn0031399,missing oocyte [Source:FlyBase;Acc:FBgn0031399],33399
CG43441,FBgn0263389,,12798078
l(1)10Bb,FBgn0001491,lethal (1) 10Bb [Source:FlyBase;Acc:FBgn0001491],32069
Inx7,FBgn0027106,Innexin 7 [Source:FlyBase;Acc:FBgn0027106],33027
CG16758,FBgn0035348,,38315
CapaR,FBgn0037100,Capability receptor [Source:FlyBase;Acc:FBgn0037100],40393
Atu,FBgn0019637,Another transcription unit [Source:FlyBase;Acc:FBgn0019637],40684
H15,FBgn0016660,,33769
CR44947,FBgn0266252,,NA
CG8916,FBgn0030707,,32553
esc,FBgn0000588,extra sexcombs [Source:FlyBase;Acc:FBgn0000588],34595
CR15061,FBgn0030911,,NA
CG43057,FBgn0262359,,12798305
CG12490,FBgn0034782,,37623
alphagamma-element:CR3286,FBgn0052865,,NA
fsd,FBgn0033813,fates-shifted [Source:FlyBase;Acc:FBgn0033813],36463
dod,FBgn0015379,dodo [Source:FlyBase;Acc:FBgn0015379],33111
ltl,FBgn0268063,larval translucida [Source:FlyBase;Acc:FBgn0268063],38845
Cnx99A,FBgn0015622,Calnexin 99A [Source:FlyBase;Acc:FBgn0015622],44643
CG42816,FBgn0261998,,39977
CR45714,FBgn0267278,,NA
TFAM,FBgn0038805,mitochondrial transcription factor A [Source:FlyBase;Acc:FBgn0038805],42433
CG32284,FBgn0052284,,317956
CG7166,FBgn0037107,,40401
CR44924,FBgn0266229,,NA
Vsx1,FBgn0263511,Visual system homeobox 1 [Source:FlyBase;Acc:FBgn0263511],31470
CG10654,FBgn0036294,,39428
Cyp28d2,FBgn0031688,,33748
E(spl)m3-HLH,FBgn0002609,"Enhancer of split m3, helix-loop-helix [Source:FlyBase;Acc:FBgn0002609]",43156
KCNQ,FBgn0033494,KCNQ potassium channel [Source:FlyBase;Acc:FBgn0033494],36071
CR45991,FBgn0267653,,NA
chico,FBgn0024248,,64880
CG8008,FBgn0033387,,35935
Mkp,FBgn0083992,MAP kinase-specific phosphatase [Source:FlyBase;Acc:FBgn0083992],4379907
mir-92b,FBgn0262388,mir-92b stem loop [Source:FlyBase;Acc:FBgn0262388],NA
Sos,FBgn0001965,Son of sevenless [Source:FlyBase;Acc:FBgn0001965],34790
CG43897,FBgn0264489,,39153
CR44848,FBgn0266142,,NA
snoRNA:Psi28S-3091a,FBgn0082979,,NA
CR45424,FBgn0266973,,NA
CG33156,FBgn0053156,,36507
CG13404,FBgn0030559,,32382
CG9143,FBgn0034496,,37296
CG32236,FBgn0046793,,249170
metro,FBgn0050021,menage a trois [Source:FlyBase;Acc:FBgn0050021],36176
His4:CG33879,FBgn0053879,,NA
CR43887,FBgn0264479,,NA
CG33993,FBgn0053993,,3885637
CR44825,FBgn0266072,,NA
CG7140,FBgn0037147,,40445
CG12355,FBgn0040805,,2768954
CR43937,FBgn0264565,,NA
C15,FBgn0004863,,42544
CR45928,FBgn0267590,,NA
Lcp4,FBgn0002535,Larval cuticle protein 4 [Source:FlyBase;Acc:FBgn0002535],35820
CG6175,FBgn0036152,,39271
snmRNA:359,FBgn0065096,small non-messenger RNA 359 [Source:FlyBase;Acc:FBgn0065096],NA
CG3542,FBgn0031492,,33513
CG33461,FBgn0053461,,2768840
CG32987,FBgn0052987,,318273
CG5172,FBgn0030830,,32711
PIG-M,FBgn0034649,Phosphatidylinositol glycan anchor biosynthesis class M [Source:FlyBase;Acc:FBgn0034649],37470
Grip75,FBgn0026431,,34441
CG9330,FBgn0036888,,40131
CG33051,FBgn0053051,,39941
TrissinR,FBgn0085410,Trissin receptor [Source:FlyBase;Acc:FBgn0085410],33812
Gem2,FBgn0036850,Gemin2 [Source:FlyBase;Acc:FBgn0036850],40087
cact,FBgn0000250,cactus [Source:FlyBase;Acc:FBgn0000250],34969
CR44578,FBgn0265789,,NA
7B2,FBgn0041707,,40644
CG8173,FBgn0030864,,32753
B-H1,FBgn0011758,BarH1 [Source:FlyBase;Acc:FBgn0011758],32724
CR45315,FBgn0266854,,NA
TwdlX,FBgn0052571,TweedleX [Source:FlyBase;Acc:FBgn0052571],318094
CR44621,FBgn0265832,,NA
CG32039,FBgn0052039,,317834
CR45227,FBgn0266762,,NA
GstO3,FBgn0035904,Glutathione S transferase O3 [Source:FlyBase;Acc:FBgn0035904],38972
MsR1,FBgn0035331,Myosuppressin receptor 1 [Source:FlyBase;Acc:FBgn0035331],38298
Krn,FBgn0052179,Keren [Source:FlyBase;Acc:FBgn0052179],326198
CR43700,FBgn0263838,,NA
dany,FBgn0050401,distal antenna-young [Source:FlyBase;Acc:FBgn0050401],246593
mei-9,FBgn0002707,meiotic 9 [Source:FlyBase;Acc:FBgn0002707],31373
CG13088,FBgn0032047,,34180
CR45224,FBgn0266751,,NA
CR44688,FBgn0265899,,NA
CG8188,FBgn0030863,,32751
red,FBgn0285913,red Malpighian tubules [Source:FlyBase;Acc:FBgn0285913],41738
CR45168,FBgn0266678,,NA
CG13230,FBgn0040764,,50237
CR44787,FBgn0266022,,NA
CG8778,FBgn0033761,,36392
Pp2A-29B,FBgn0260439,Protein phosphatase 2A at 29B [Source:FlyBase;Acc:FBgn0260439],2768940
Mcr,FBgn0267488,Macroglobulin complement-related [Source:FlyBase;Acc:FBgn0267488],44071
CG13476,FBgn0036441,,39602
CG31469,FBgn0051469,,261628
tRNA:Lys-TTT-2-2,FBgn0026163,transfer RNA:Lysine-TTT 2-2 [Source:FlyBase;Acc:FBgn0026163],NA
CG31220,FBgn0051220,,326126
CG11892,FBgn0039313,,43053
CG13423,FBgn0034513,,37315
CR42696,FBgn0261586,,NA
CG15465,FBgn0029746,,31434
CG42811,FBgn0261993,,10178941
Invadolysin,FBgn0086359,,49580
kis,FBgn0266557,kismet [Source:FlyBase;Acc:FBgn0266557],33185
CG4880,FBgn0030803,,32680
d-cup,FBgn0038089,davis-cup [Source:FlyBase;Acc:FBgn0038089],41580
Gycbeta100B,FBgn0013973,Guanylyl cyclase beta-subunit at 100B [Source:FlyBase;Acc:FBgn0013973],43682
Dgp-1,FBgn0027836,,37080
B9d1,FBgn0038342,,41888
Ugt58Fa,FBgn0040091,,37590
CG3939,FBgn0040396,,31295
CG14259,FBgn0039483,,43261
CG32698,FBgn0052698,,31915
CG6465,FBgn0037818,,41274
CR44973,FBgn0266308,,NA
PIG-A,FBgn0034270,Phosphatidylinositol glycan anchor biosynthesis class A [Source:FlyBase;Acc:FBgn0034270],37020
CG11802,FBgn0030346,,32145
His2B:CG33906,FBgn0053906,,3772276
His2B:CG33906,FBgn0053906,,3772575
His2B:CG33906,FBgn0053906,,3771809
His2B:CG33906,FBgn0053906,,3772271
His2B:CG33906,FBgn0053906,,3772099
His2B:CG33906,FBgn0053906,,3772248
His2B:CG33906,FBgn0053906,,3772081
His2B:CG33906,FBgn0053906,,3772203
His2B:CG33906,FBgn0053906,,3772058
His2B:CG33906,FBgn0053906,,3771891
His2B:CG33906,FBgn0053906,,3772336
His2B:CG33906,FBgn0053906,,3772104
His2B:CG33906,FBgn0053906,,3772013
His2B:CG33906,FBgn0053906,,3772265
His2B:CG33906,FBgn0053906,,3772299
His2B:CG33906,FBgn0053906,,3772083
His2B:CG33906,FBgn0053906,,326273
His2B:CG33906,FBgn0053906,,3771957
His2B:CG33906,FBgn0053906,,3772496
His2B:CG33906,FBgn0053906,,3772502
His2B:CG33906,FBgn0053906,,3772094
His2B:CG33906,FBgn0053906,,3772166
His2B:CG33906,FBgn0053906,,3772264
CG14005,FBgn0031739,,33808
CR46215,FBgn0267935,,NA
CG14933,FBgn0040968,,50442
CG15111,FBgn0034419,,37200
CG12259,FBgn0039557,,43347
CG10845,FBgn0039246,,42978
His4:CG33875,FBgn0053875,,3771941
His4:CG33875,FBgn0053875,,3772254
His4:CG33875,FBgn0053875,,3772325
His4:CG33875,FBgn0053875,,3772319
His4:CG33875,FBgn0053875,,3772113
His4:CG33875,FBgn0053875,,3772129
His4:CG33875,FBgn0053875,,3771935
His4:CG33875,FBgn0053875,,3771854
His4:CG33875,FBgn0053875,,3772519
His4:CG33875,FBgn0053875,,3772211
His4:CG33875,FBgn0053875,,41773
His4:CG33875,FBgn0053875,,3772509
His4:CG33875,FBgn0053875,,3772666
His4:CG33875,FBgn0053875,,3772314
His4:CG33875,FBgn0053875,,3771908
His4:CG33875,FBgn0053875,,3771893
His4:CG33875,FBgn0053875,,3772317
His4:CG33875,FBgn0053875,,3771947
His4:CG33875,FBgn0053875,,3771938
His4:CG33875,FBgn0053875,,3772708
His4:CG33875,FBgn0053875,,3772172
His4:CG33875,FBgn0053875,,318846
His4:CG33875,FBgn0053875,,3772096
CG30047,FBgn0050047,,246414
CG42693,FBgn0261583,,10178906
Adgf-A2,FBgn0043025,Adenosine deaminase-related growth factor A2 [Source:FlyBase;Acc:FBgn0043025],64879
CG14627,FBgn0040361,,31063
CR44685,FBgn0265896,,NA
Saf6,FBgn0031281,SAGA factor-like TAF6 [Source:FlyBase;Acc:FBgn0031281],33255
CR46251,FBgn0267984,,NA
mIF3,FBgn0033712,mitochondrial translation initiation factor 3 [Source:FlyBase;Acc:FBgn0033712],36335
CG13454,FBgn0036503,,39676
Claspin,FBgn0052251,,326205
CG6938,FBgn0036235,,39362
CG14516,FBgn0039640,,43444
CR46260,FBgn0267993,,NA
CG32174,FBgn0052174,,261607
CR45940,FBgn0267602,,NA
CG13305,FBgn0035921,,38992
28SrRNA:CR45837,FBgn0267497,28S ribosomal RNA:CR45837 [Source:FlyBase;Acc:FBgn0267497],NA
CR34046,FBgn0054046,,NA
CG18764,FBgn0042205,,59239
Hcf,FBgn0039904,Host cell factor [Source:FlyBase;Acc:FBgn0039904],43788
CG13919,FBgn0035248,,38200
snRNA:7SK,FBgn0065099,small nuclear RNA 7SK [Source:FlyBase;Acc:FBgn0065099],NA
HBS1,FBgn0042712,,117365
Obp44a,FBgn0033268,Odorant-binding protein 44a [Source:FlyBase;Acc:FBgn0033268],35789
CG10993,FBgn0030524,,32344
CG34457,FBgn0085486,,5740661
CG7990,FBgn0030997,,32909
CG5715,FBgn0039180,,42895
CG34216,FBgn0085245,,5740103
CG4854,FBgn0038766,,42391
CG34176,FBgn0085205,,5740391
CG13220,FBgn0033608,,36200
5SrRNA:CR33425,FBgn0053425,,NA
mir-316,FBgn0262417,mir-316 stem loop [Source:FlyBase;Acc:FBgn0262417],NA
CG8051,FBgn0031012,,32925
GstS1,FBgn0010226,Glutathione S transferase S1 [Source:FlyBase;Acc:FBgn0010226],36927
Arr2,FBgn0000121,Arrestin 2 [Source:FlyBase;Acc:FBgn0000121],38993
CR44224,FBgn0265155,,NA
snoRNA:Psi18S-1377a,FBgn0086665,,NA
CG33981,FBgn0250851,,3885654
alpha-Est3,FBgn0015571,alpha-Esterase-3 [Source:FlyBase;Acc:FBgn0015571],40907
CDC45L,FBgn0026143,,31052
mtTFB2,FBgn0037778,mitochondrial transcription factor B2 [Source:FlyBase;Acc:FBgn0037778],41228
Tsp42Ee,FBgn0029506,Tetraspanin 42Ee [Source:FlyBase;Acc:FBgn0029506],35614
eIF3g1,FBgn0029629,eukaryotic translation initiation factor 3 subunit g1 [Source:FlyBase;Acc:FBgn0029629],31243
CG43327,FBgn0263032,,12798323
CR43650,FBgn0263659,,NA
CR43298,FBgn0262990,,NA
Not11,FBgn0034963,CCR4-NOT transcription complex subunit 11 [Source:FlyBase;Acc:FBgn0034963],37839
Jon66Cii,FBgn0035887,Jonah 66Cii [Source:FlyBase;Acc:FBgn0035887],38953
CG33774,FBgn0053774,,3772288
Sgf29,FBgn0050390,SAGA-associated factor 29kDa [Source:FlyBase;Acc:FBgn0050390],37429
CG15649,FBgn0034563,,37371
DMAP1,FBgn0034537,DNA methyltransferase 1 associated protein 1 [Source:FlyBase;Acc:FBgn0034537],37339
Sra-1,FBgn0038320,specifically Rac1-associated protein 1 [Source:FlyBase;Acc:FBgn0038320],41861
Tpc1,FBgn0037852,Thiamine pyrophosphate carrier protein 1 [Source:FlyBase;Acc:FBgn0037852],41316
CG6168,FBgn0036154,,39273
snRNA:U4:39B,FBgn0003930,small nuclear RNA U4 at 39B [Source:FlyBase;Acc:FBgn0003930],NA
Graf,FBgn0030685,GTPase regulator associated with FAK [Source:FlyBase;Acc:FBgn0030685],32522
CG15317,FBgn0030137,,31898
ptc,FBgn0003892,patched [Source:FlyBase;Acc:FBgn0003892],35851
CG46339,FBgn0285963,,44359
Whamy,FBgn0037750,WHAMM and JMY related [Source:FlyBase;Acc:FBgn0037750],41198
fab1,FBgn0028741,fab1 kinase [Source:FlyBase;Acc:FBgn0028741],37033
Wee1,FBgn0011737,Wee1 kinase [Source:FlyBase;Acc:FBgn0011737],33965
CG31546,FBgn0051546,,40691
Cpr78Cc,FBgn0037069,Cuticular protein 78Cc [Source:FlyBase;Acc:FBgn0037069],40355
Hsc70-4,FBgn0266599,Heat shock protein cognate 4 [Source:FlyBase;Acc:FBgn0266599],41840
CG32071,FBgn0052071,,39246
Srpk79D,FBgn0025702,Serine-arginine protein kinase at 79D [Source:FlyBase;Acc:FBgn0025702],40461
stg,FBgn0003525,string [Source:FlyBase;Acc:FBgn0003525],43466
CG2861,FBgn0029728,,31414
snoRNA:Me18S-G1952,FBgn0082950,,NA
snoRNA:Me18S-A28a,FBgn0063386,,NA
CR44575,FBgn0265786,,NA
Sfp33A4,FBgn0265349,Seminal fluid protein 33A4 [Source:FlyBase;Acc:FBgn0265349],8674007
pav,FBgn0011692,pavarotti [Source:FlyBase;Acc:FBgn0011692],38515
tapas,FBgn0027529,,37304
CG3769,FBgn0032119,,34262
CR44311,FBgn0265370,,NA
Pcf11,FBgn0264962,Protein 1 of cleavage and polyadenylation factor 1 [Source:FlyBase;Acc:FBgn0264962],36658
CR44026,FBgn0264818,,NA
CG1812,FBgn0031119,,33049
mir-4912,FBgn0263575,mir-4912 stem loop [Source:FlyBase;Acc:FBgn0263575],NA
CG3226,FBgn0029882,,31597
TwdlS,FBgn0039443,TweedleS [Source:FlyBase;Acc:FBgn0039443],43209
CG12493,FBgn0035571,,38575
mir-932,FBgn0262205,mir-932 stem loop [Source:FlyBase;Acc:FBgn0262205],NA
snoRNA:Me28S-G3081a,FBgn0063381,,NA
CG31820,FBgn0051820,,318961
CR44517,FBgn0265710,,NA
gt,FBgn0001150,giant [Source:FlyBase;Acc:FBgn0001150],31227
Ubc6,FBgn0004436,Ubiquitin conjugating enzyme 6 [Source:FlyBase;Acc:FBgn0004436],40610
Dgkepsilon,FBgn0020930,Diacyl glycerol kinase epsilon [Source:FlyBase;Acc:FBgn0020930],36408
CG44815,FBgn0266050,,19835594
kek2,FBgn0015400,kekkon-2 [Source:FlyBase;Acc:FBgn0015400],34582
ex,FBgn0004583,expanded [Source:FlyBase;Acc:FBgn0004583],33218
CG13796,FBgn0031939,,34051
FucTC,FBgn0044872,,3355171
CG5022,FBgn0032225,,34398
CG31523,FBgn0051523,,326148
CR45166,FBgn0266676,,NA
CG44355,FBgn0265455,,19835366
CG15109,FBgn0034416,,37195
CG42823,FBgn0262005,,3885578
aay,FBgn0023129,astray [Source:FlyBase;Acc:FBgn0023129],39085
CR18217,FBgn0036646,,NA
CG7465,FBgn0035551,,38553
CG7206,FBgn0030892,,32788
Tsp42Ed,FBgn0029507,Tetraspanin 42Ed [Source:FlyBase;Acc:FBgn0029507],35613
tRNA:Phe-GAA-1-5,FBgn0050231,transfer RNA:Phenylalanine-GAA 1-5 [Source:FlyBase;Acc:FBgn0050231],NA
CG43968,FBgn0264699,,14462915
CG13358,FBgn0026874,,31029
rogdi,FBgn0036697,,39917
FucTA,FBgn0036485,,39653
CG8012,FBgn0040832,,50305
CR44421,FBgn0265594,,NA
CG13743,FBgn0033368,,35911
CG42353,FBgn0259699,,32576
CR45964,FBgn0267626,,NA
nesd,FBgn0032848,nessun dorma [Source:FlyBase;Acc:FBgn0032848],35298
bab1,FBgn0004870,bric a brac 1 [Source:FlyBase;Acc:FBgn0004870],38116
CG30048,FBgn0050048,,246415
Oaz,FBgn0284250,O/E-associated zinc finger protein [Source:FlyBase;Acc:FBgn0284250],36609
snoRNA:185,FBgn0065076,,NA
CG12659,FBgn0040929,,50403
CG16935,FBgn0033883,,36540
Cpr67Fa2,FBgn0036109,Cuticular protein 67Fa2 [Source:FlyBase;Acc:FBgn0036109],39224
Hira,FBgn0022786,,31680
Lnk,FBgn0028717,,43130
CG43172,FBgn0262791,,12798391
mir-969,FBgn0262263,mir-969 stem loop [Source:FlyBase;Acc:FBgn0262263],NA
Reck,FBgn0036463,Reversion-inducing-cysteine-rich protein with kazal motifs [Source:FlyBase;Acc:FBgn0036463],39629
CG4374,FBgn0039078,,42767
mthl7,FBgn0035847,methuselah-like 7 [Source:FlyBase;Acc:FBgn0035847],38910
stv,FBgn0086708,starvin [Source:FlyBase;Acc:FBgn0086708],39518
COX6B,FBgn0031066,Cytochrome c oxidase subunit 6B [Source:FlyBase;Acc:FBgn0031066],32989
CR44572,FBgn0265765,,NA
Camta,FBgn0259234,Calmodulin-binding transcription activator [Source:FlyBase;Acc:FBgn0259234],35974
CR46002,FBgn0267664,,NA
CR45485,FBgn0267041,,NA
CG6055,FBgn0031918,,34027
CG16890,FBgn0028932,,34781
CG5131,FBgn0032644,,35057
CR45190,FBgn0266700,,NA
His2B:CG33874,FBgn0053874,,3772276
His2B:CG33874,FBgn0053874,,3772575
His2B:CG33874,FBgn0053874,,3771809
His2B:CG33874,FBgn0053874,,3772271
His2B:CG33874,FBgn0053874,,3772099
His2B:CG33874,FBgn0053874,,3772248
His2B:CG33874,FBgn0053874,,3772081
His2B:CG33874,FBgn0053874,,3772203
His2B:CG33874,FBgn0053874,,3772058
His2B:CG33874,FBgn0053874,,3771891
His2B:CG33874,FBgn0053874,,3772336
His2B:CG33874,FBgn0053874,,3772104
His2B:CG33874,FBgn0053874,,3772013
His2B:CG33874,FBgn0053874,,3772265
His2B:CG33874,FBgn0053874,,3772299
His2B:CG33874,FBgn0053874,,3772083
His2B:CG33874,FBgn0053874,,326273
His2B:CG33874,FBgn0053874,,3771957
His2B:CG33874,FBgn0053874,,3772496
His2B:CG33874,FBgn0053874,,3772502
His2B:CG33874,FBgn0053874,,3772094
His2B:CG33874,FBgn0053874,,3772166
His2B:CG33874,FBgn0053874,,3772264
Cyp6t1,FBgn0031182,,33127
CG10598,FBgn0003057,,32713
CG13678,FBgn0035859,,38922
CG5746,FBgn0039186,,42903
CR44235,FBgn0265166,,NA
snoRNA:Psi28S-2179,FBgn0086666,,NA
CR45804,FBgn0267454,,NA
CG17778,FBgn0023534,,30996
Pmm2,FBgn0036300,Phosphomannomutase type 2 [Source:FlyBase;Acc:FBgn0036300],39436
Arl4,FBgn0039889,ADP ribosylation factor-like 4 [Source:FlyBase;Acc:FBgn0039889],43771
CG6690,FBgn0038918,,42582
Vha16-2,FBgn0028668,Vacuolar H[+] ATPase 16kD subunit 2 [Source:FlyBase;Acc:FBgn0028668],39282
CG13025,FBgn0036660,,39874
Rim2,FBgn0031359,Replication in mitochondria 2 [Source:FlyBase;Acc:FBgn0031359],33350
Gr36b,FBgn0045486,Gustatory receptor 36b [Source:FlyBase;Acc:FBgn0045486],117487
RpL23A,FBgn0026372,Ribosomal protein L23A [Source:FlyBase;Acc:FBgn0026372],38208
CG5435,FBgn0032431,,34657
CR44078,FBgn0264887,,NA
CR44768,FBgn0265993,,NA
CG5989,FBgn0017429,,38984
nclb,FBgn0263510,no child left behind [Source:FlyBase;Acc:FBgn0263510],36150
CG15406,FBgn0031517,,33542
RpLP0,FBgn0000100,Ribosomal protein LP0 [Source:FlyBase;Acc:FBgn0000100],40451
CR45161,FBgn0266654,,NA
CR45512,FBgn0267068,,NA
SkpE,FBgn0031074,SKP1-related E [Source:FlyBase;Acc:FBgn0031074],32997
mir-9375,FBgn0283558,mir-9375 stem loop [Source:FlyBase;Acc:FBgn0283558],NA
mv,FBgn0265988,mauve [Source:FlyBase;Acc:FBgn0265988],38259
CG15695,FBgn0038832,,42468
CG8223,FBgn0037624,,41045
His2B:CG33900,FBgn0053900,,3772276
His2B:CG33900,FBgn0053900,,3772575
His2B:CG33900,FBgn0053900,,3771809
His2B:CG33900,FBgn0053900,,3772271
His2B:CG33900,FBgn0053900,,3772099
His2B:CG33900,FBgn0053900,,3772248
His2B:CG33900,FBgn0053900,,3772081
His2B:CG33900,FBgn0053900,,3772203
His2B:CG33900,FBgn0053900,,3772058
His2B:CG33900,FBgn0053900,,3771891
His2B:CG33900,FBgn0053900,,3772336
His2B:CG33900,FBgn0053900,,3772104
His2B:CG33900,FBgn0053900,,3772013
His2B:CG33900,FBgn0053900,,3772265
His2B:CG33900,FBgn0053900,,3772299
His2B:CG33900,FBgn0053900,,3772083
His2B:CG33900,FBgn0053900,,326273
His2B:CG33900,FBgn0053900,,3771957
His2B:CG33900,FBgn0053900,,3772496
His2B:CG33900,FBgn0053900,,3772502
His2B:CG33900,FBgn0053900,,3772094
His2B:CG33900,FBgn0053900,,3772166
His2B:CG33900,FBgn0053900,,3772264
CG12470,FBgn0040371,,30977
CNMaR,FBgn0053696,CNMamide Receptor [Source:FlyBase;Acc:FBgn0053696],39127
Akt1,FBgn0010379,,41957
CG13721,FBgn0035554,,38556
CG32450,FBgn0052450,,318034
CG10165,FBgn0032801,,35242
CG3168,FBgn0029896,,31612
CG14526,FBgn0027578,,43413
LManII,FBgn0027611,Lysosomal alpha-mannosidase II [Source:FlyBase;Acc:FBgn0027611],34437
CR44644,FBgn0265855,,NA
CR45096,FBgn0266535,,NA
mir-955,FBgn0262269,mir-955 stem loop [Source:FlyBase;Acc:FBgn0262269],NA
CG43901,FBgn0264502,,32024
CG9813,FBgn0038143,,41644
Spn27A,FBgn0028990,Serpin 27A [Source:FlyBase;Acc:FBgn0028990],45815
tRNA:Met-CAT-1-1,FBgn0011915,transfer RNA:Methionine-CAT 1-1 [Source:FlyBase;Acc:FBgn0011915],NA
CG9129,FBgn0035196,,38138
mir-307a,FBgn0262385,mir-307a stem loop [Source:FlyBase;Acc:FBgn0262385],NA
CG30033,FBgn0050033,,246406
CR44897,FBgn0266202,,NA
CG12004,FBgn0035236,,38185
