gene_name,ensembl,description,entrezgene
SSP4b,AT4G18140,SCP1-like small phosphatase 4b [Source:UniProtKB/TrEMBL;Acc:F4JQR6],827539
,AT1G46840,Putative F-box protein At1g46840 [Source:UniProtKB/Swiss-Prot;Acc:Q9C629],841118
,AT1G77780,Glycosyl hydrolase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9CA16],844115
AHL22,AT2G45430,AT-hook motif nuclear-localized protein [Source:UniProtKB/TrEMBL;Acc:A0A178VXD2],819151
,AT1G02490,unknown protein; Ha. [Source:TAIR;Acc:AT1G02490],28716023
,AT5G52190,At5g52190 [Source:UniProtKB/TrEMBL;Acc:Q9LTK1],835295
SHM6,AT1G22020,Serine hydroxymethyltransferase 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9LM59],838807
,AT1G66650,E3 ubiquitin-protein ligase SINA-like 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9C9M0],842983
,AT3G20180,Copper transport protein family [Source:UniProtKB/TrEMBL;Acc:A0A1I9LLM5],821562
KTI1,AT1G73260,Kunitz trypsin inhibitor 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8RXD5],843660
ERF107,AT5G61590,Ethylene-responsive transcription factor ERF107 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKG2],836280
AIRP2,AT5G01520,AtAIRP2 [Source:UniProtKB/TrEMBL;Acc:A0A178U9T4],831747
BASL,AT5G60880,Protein BREAKING OF ASYMMETRY IN THE STOMATAL LINEAGE [Source:UniProtKB/Swiss-Prot;Acc:Q5BPF3],836209
,AT1G77250,At1g77250 [Source:UniProtKB/TrEMBL;Acc:Q1JPM3],844061
CYP22,AT2G38730,Peptidyl-prolyl cis-trans isomerase CYP22 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZVJ4],818455
,AT3G15980,Coatomer subunit beta' [Source:UniProtKB/TrEMBL;Acc:F4J1E5],820842
,AT4G12617,Putative B3 domain-containing protein At4g12617 [Source:UniProtKB/Swiss-Prot;Acc:B3H469],6240939
,AT5G01670,NAD(P)-linked oxidoreductase superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4K9G7],831701
AVPL2,AT1G16780,Pyrophosphate-energized membrane proton pump 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9FWR2],838249
CRRSP41,AT4G20670,Cysteine-rich repeat secretory protein 41 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVI0],827814
CRRSP41,AT4G20670,Cysteine-rich repeat secretory protein 41 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVI0],827801
CRRSP41,AT4G20670,Cysteine-rich repeat secretory protein 41 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVI0],827802
CRRSP41,AT4G20670,Cysteine-rich repeat secretory protein 41 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVI0],827803
CRRSP41,AT4G20670,Cysteine-rich repeat secretory protein 41 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVI0],827804
CRRSP41,AT4G20670,Cysteine-rich repeat secretory protein 41 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVI0],827805
CRRSP41,AT4G20670,Cysteine-rich repeat secretory protein 41 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVI0],827813
ATNEK4,AT3G63280,NIMA-related kinase 4 [Source:UniProtKB/TrEMBL;Acc:A0A1I9LPR2],825503
CIPK12,AT4G18700,CBL-interacting serine/threonine-protein kinase 12 [Source:UniProtKB/Swiss-Prot;Acc:Q9SN43],827604
CDS1,AT1G62430,Phosphatidate cytidylyltransferase 1 [Source:UniProtKB/Swiss-Prot;Acc:O04928],842541
,AT3G09280,F3L24.15 protein [Source:UniProtKB/TrEMBL;Acc:Q9SR35],820084
,AT4G18203,,28720143
ABCG41,AT4G15215,ABC transporter G family member 41 [Source:UniProtKB/Swiss-Prot;Acc:Q7PC83],827186
emb2739,AT4G14590,Embryo defective 2739 [Source:UniProtKB/TrEMBL;Acc:O23315],827107
,AT4G36795,,28720210
,AT4G39930,At4g39930 [Source:UniProtKB/TrEMBL;Acc:Q9SMR1],830152
,AT1G48640,Lysine histidine transporter-like 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9C733],841286
KIN14U,AT5G27950,Kinesin-like protein KIN-14U [Source:UniProtKB/Swiss-Prot;Acc:Q8W0Y9],832864
,AT1G23810,F5O8.36 [Source:UniProtKB/TrEMBL;Acc:Q9ZUB5],838992
IGMT3,AT1G21110,Indole glucosinolate O-methyltransferase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LPU6],838707
,AT3G10405,At3g10405 [Source:UniProtKB/TrEMBL;Acc:A0JQ78],820204
,AT3G55190,Alpha/beta-Hydrolases superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9M3D0],824685
,AT4G30600,AT4g30600/F17I23_60 [Source:UniProtKB/TrEMBL;Acc:Q9M0A0],829183
GOLS2,AT1G56600,Galactinol synthase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FXB2],842114
PIF5,AT3G59060,Transcription factor PIF5 [Source:UniProtKB/Swiss-Prot;Acc:Q84LH8],825075
TSB1,AT5G54810,Tryptophan synthase [Source:UniProtKB/TrEMBL;Acc:Q0WUI8],835571
,AT2G36670,Eukaryotic aspartyl protease family protein [Source:UniProtKB/TrEMBL;Acc:F4INZ4],818239
,AT5G40960,At5g40960 [Source:UniProtKB/TrEMBL;Acc:Q9FLN3],834098
RLP51,AT4G18760,Receptor-like protein 51 [Source:UniProtKB/Swiss-Prot;Acc:Q9SN38],827610
ATARFD1A,AT1G02440,ADP-ribosylation factor D1A [Source:UniProtKB/TrEMBL;Acc:F4HXI5],839230
CLE18,AT1G66145,CLAVATA3/ESR (CLE)-related protein 18 [Source:UniProtKB/Swiss-Prot;Acc:Q3ECH9],842929
,AT3G09040,Pentatricopeptide repeat (PPR) superfamily protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LQP8],820057
,AT5G07810,SNF2 domain-containing protein / helicase domain-containing protein / HNH endonuclease domain-containing protein [Source:TAIR;Acc:AT5G07810],830674
LAP2,AT4G30920,"Leucine aminopeptidase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q944P7]",829216
,AT1G17410,Nucleoside diphosphate kinase family protein [Source:UniProtKB/TrEMBL;Acc:F4I7J3],838313
,AT5G12970,Anthranilate phosphoribosyltransferase-like protein [Source:UniProtKB/TrEMBL;Acc:Q9LXU2],831137
,AT2G05230,At2g05250/F5G3.15 [Source:UniProtKB/TrEMBL;Acc:Q9S7L6],815073
,AT2G05230,At2g05250/F5G3.15 [Source:UniProtKB/TrEMBL;Acc:Q9S7L6],815071
,AT2G15185,Zinc knuckle (CCHC-type) protein-like protein [Source:UniProtKB/TrEMBL;Acc:F4IID3],816007
GB1,AT4G34460,ELK4 [Source:UniProtKB/TrEMBL;Acc:A0A178V0Y1],829597
FEY,AT4G27760,Dehydrogenase/reductase SDR family member FEY [Source:UniProtKB/Swiss-Prot;Acc:F4JJR8],828890
,AT4G05620,Putative F-box protein At4g05620 [Source:UniProtKB/Swiss-Prot;Acc:Q9M0U2],825934
ARI14,AT5G63730,Probable E3 ubiquitin-protein ligase ARI14 [Source:UniProtKB/Swiss-Prot;Acc:Q9FFP1],836493
CPR1,AT4G12560,F-box protein CPR1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SU30],826869
,AT5G54880,AT5g54880/MBG8_15 [Source:UniProtKB/TrEMBL;Acc:Q9FFU2],835579
,AT5G07175,,28720871
,AT1G31750,At1g31750 [Source:UniProtKB/TrEMBL;Acc:Q9C4Z8],840062
,AT2G45940,Protein of unknown function (DUF295) [Source:TAIR;Acc:AT2G45940],819202
BHLH137,AT5G50915,Transcription factor bHLH137 [Source:UniProtKB/Swiss-Prot;Acc:Q93W88],835164
,AT5G15610,Eukaryotic translation initiation factor 3 subunit M [Source:UniProtKB/TrEMBL;Acc:Q9LF21],831413
EFR,AT5G20480,LRR receptor-like serine/threonine-protein kinase EFR [Source:UniProtKB/Swiss-Prot;Acc:C0LGT6],832170
,AT3G20460,Putative sugar transporter ERD6-like 13 [Source:UniProtKB/Swiss-Prot;Acc:Q9LTP6],821591
SAP1,AT1G12440,Zinc finger A20 and AN1 domain-containing stress-associated protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q6NNI8],837801
TCHQD,AT1G77290,Glutathione S-transferase TCHQD [Source:UniProtKB/Swiss-Prot;Acc:O80662],844065
,AT5G42235,Defensin-like protein 116 [Source:UniProtKB/Swiss-Prot;Acc:Q3E8I8],2746178
,AT2G21185,Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q8S8H4],816654
,AT2G27315,Protein of unknown function (DUF1278) [Source:TAIR;Acc:AT2G27315],2745564
APG,AT3G16370,GDSL esterase/lipase APG [Source:UniProtKB/Swiss-Prot;Acc:Q9LU14],820884
,AT2G16300,F-box protein At2g16300 [Source:UniProtKB/Swiss-Prot;Acc:Q9SIW9],816126
,AT5G53895,At5g53895 [Source:UniProtKB/TrEMBL;Acc:Q6NMD7],835471
PAB1,AT1G34140,poly(A) binding protein 1 [Source:TAIR;Acc:AT1G34140],NA
,AT1G57630,"Disease resistance protein RPP1-WsB, putative [Source:UniProtKB/TrEMBL;Acc:Q9FVT9]",842139
RABA5C,AT2G43130,Ras-related protein RABA5c [Source:UniProtKB/Swiss-Prot;Acc:P28187],818915
,AT1G01520,ASG4 [Source:UniProtKB/TrEMBL;Acc:A0A384LJW3],839337
,AT5G22170,Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:Q9C571],832278
RHM2,AT1G53500,RHM2 [Source:UniProtKB/TrEMBL;Acc:A0A178W591],841785
,AT4G25940,Putative clathrin assembly protein At4g25940 [Source:UniProtKB/Swiss-Prot;Acc:Q8VYT2],828700
,AT5G28150,AT5g28150/T24G3_80 [Source:UniProtKB/TrEMBL;Acc:Q8RX84],832890
AIR12,AT3G07390,AIR12 [Source:UniProtKB/TrEMBL;Acc:A0A178VEI7],819927
,AT5G64680,Mediator-associated protein 2 [Source:UniProtKB/Swiss-Prot;Acc:F4KF27],836589
,AT4G19110,Protein kinase superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4JSF8],827649
SYP51,AT1G16240,SYP51 [Source:UniProtKB/TrEMBL;Acc:A0A384LE08],838193
IPCS3,AT2G29525,Phosphatidylinositol:ceramide inositolphosphotransferase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q56Y01],817501
,AT5G51080,AT5G51080 protein [Source:UniProtKB/TrEMBL;Acc:Q84TE0],835181
,AT5G66005,At5g66005 [Source:UniProtKB/TrEMBL;Acc:Q6ID68],2746218
MSH3,AT4G25540,DNA mismatch repair protein MSH3 [Source:UniProtKB/Swiss-Prot;Acc:O65607],828659
TOL5,AT5G63640,TOM1-like protein 5 [Source:UniProtKB/Swiss-Prot;Acc:Q9FFQ0],836484
,AT3G45910,Uncharacterized protein F16L2_120 [Source:UniProtKB/TrEMBL;Acc:Q9LZT9],823734
ATHB-21,AT2G18550,Homeobox-leucine zipper protein ATHB-21 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZU70],816370
,AT4G25315,At4g25315 [Source:UniProtKB/TrEMBL;Acc:Q147K0],2745726
,AT4G16745,Exostosin family protein [Source:UniProtKB/TrEMBL;Acc:F4JMK5],827378
RLF,AT5G09680,reduced lateral root formation [Source:TAIR;Acc:AT5G09680],830827
,AT4G23350,Protein of Unknown Function (DUF239) [Source:TAIR;Acc:AT4G23350],828434
,AT3G01210,RNA-binding (RRM/RBD/RNP motifs) family protein [Source:UniProtKB/TrEMBL;Acc:Q9MAD0],821275
,AT4G30830,Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q1PE31],829207
SKI2,AT3G46960,DExH-box ATP-dependent RNA helicase DExH11 [Source:UniProtKB/Swiss-Prot;Acc:F4JAA5],823849
CBR2,AT5G20080,NADH-cytochrome b5 reductase-like protein [Source:UniProtKB/Swiss-Prot;Acc:P83291],832130
CHR17,AT5G18620,Chromatin-remodeling complex ATPase [Source:UniProtKB/TrEMBL;Acc:F4JY25],831980
,AT5G08720,At5g08720 [Source:UniProtKB/TrEMBL;Acc:Q9C5A5],830772
APS4,AT5G43780,"ATP sulfurylase 4, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9S7D8]",834400
KNAT3,AT5G25220,KNAT3 [Source:UniProtKB/TrEMBL;Acc:A0A178U9D1],832593
,AT4G23515,Toll-Interleukin-Resistance (TIR) domain family protein [Source:TAIR;Acc:AT4G23515],2745721
LZF1,AT1G78600,Light-regulated zinc finger protein 1 [Source:UniProtKB/TrEMBL;Acc:F4IBS4],844196
WNK3,AT3G48260,Probable serine/threonine-protein kinase WNK3 [Source:UniProtKB/Swiss-Prot;Acc:Q9STK6],823984
,AT1G80170,Probable polygalacturonase At1g80170 [Source:UniProtKB/Swiss-Prot;Acc:Q94AJ5],844357
CYP73A5,AT2G30490,Cinnamate-4-hydroxylase [Source:UniProtKB/TrEMBL;Acc:B1GV49],817599
CHS,AT5G13930,Chalcone synthase family protein [Source:UniProtKB/TrEMBL;Acc:Q460R0],831241
,AT3G46565,NAC (No apical meristem) domain transcriptional regulator superfamily protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LRJ5],28719383
CKX4,AT4G29740,Cytokinin dehydrogenase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9FUJ2],829096
GGCT2;2,AT4G31290,Gamma-glutamylcyclotransferase 2-2 [Source:UniProtKB/Swiss-Prot;Acc:Q84MC1],829256
,AT4G31441,unknown protein; Ha. [Source:TAIR;Acc:AT4G31441],6240362
,AT2G11620,Uncharacterized protein At2g11620 [Source:UniProtKB/TrEMBL;Acc:Q9SIF7],815635
,AT3G18880,40S ribosomal protein S17-like [Source:UniProtKB/TrEMBL;Acc:Q9LHN1],821421
,AT5G49760,At5g49760 [Source:UniProtKB/TrEMBL;Acc:Q8GZ99],835039
CIPK25,AT5G25110,CBL-interacting serine/threonine-protein kinase 25 [Source:UniProtKB/Swiss-Prot;Acc:Q8W1D5],832582
TSB2,AT4G27070,Tryptophan synthase [Source:UniProtKB/TrEMBL;Acc:Q0WS13],828815
CESA5,AT5G09870,Cellulose synthase A catalytic subunit 5 [UDP-forming] [Source:UniProtKB/Swiss-Prot;Acc:Q8L778],830847
CRRSP48,AT4G20600,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827812
CRRSP48,AT4G20600,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827809
CRRSP48,AT4G20600,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827810
CRRSP48,AT4G20600,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827808
CRRSP48,AT4G20600,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827806
CRRSP48,AT4G20600,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827807
CRRSP48,AT4G20600,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827811
CRRSP48,AT4G20600,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827801
CRRSP48,AT4G20600,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827802
CRRSP48,AT4G20600,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827803
CRRSP48,AT4G20600,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827804
CRRSP48,AT4G20600,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827805
CRRSP48,AT4G20600,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827813
,AT3G17520,Late embryogenesis abundant protein (LEA) family protein [Source:UniProtKB/TrEMBL;Acc:F4J573],821017
,AT5G25425,Glycine-rich protein [Source:UniProtKB/TrEMBL;Acc:F4JWS5],832616
UBP18,AT4G31670,Ubiquitin carboxyl-terminal hydrolase 18 [Source:UniProtKB/Swiss-Prot;Acc:Q67XW5],829295
,AT4G37110,Zinc-finger domain of monoamine-oxidase A repressor R1 [Source:UniProtKB/TrEMBL;Acc:Q0WPT6],829865
,AT1G30974,Plant thionin family protein [Source:UniProtKB/TrEMBL;Acc:F4I7U4],5007744
AUG6,AT5G40740,AUG6 [Source:UniProtKB/TrEMBL;Acc:A0A178UQ56],834074
,AT3G01130,ATP synthase E chain [Source:UniProtKB/TrEMBL;Acc:A0A1I9LP52],821228
,AT1G22200,Endoplasmic reticulum vesicle transporter protein [Source:UniProtKB/TrEMBL;Acc:Q9LM16],838825
,AT1G08270,CONTAINS InterPro DOMAIN/s: MIT (InterPro:IPR007330); BEST Arabidopsis thaliana protein match is: AAA-type ATPase family protein (TAIR:AT2G27600.1); Ha. [Source:TAIR;Acc:AT1G08270],837347
,AT1G29580,Mediator of RNA polymerase II transcription subunit [Source:UniProtKB/TrEMBL;Acc:Q9C7P3],839835
,AT5G50450,F-box protein At5g50450 [Source:UniProtKB/Swiss-Prot;Acc:Q9FK27],835113
,AT1G55535,At1g55535 [Source:UniProtKB/TrEMBL;Acc:Q5XF13],842001
,AT3G01850,Ribulose-phosphate 3-epimerase [Source:UniProtKB/TrEMBL;Acc:Q94K13],821068
,AT5G23035,Defensin-like protein 267 [Source:UniProtKB/Swiss-Prot;Acc:Q2V354],3770692
TRE1,AT4G24040,Trehalase [Source:UniProtKB/Swiss-Prot;Acc:Q9SU50],828504
,AT1G31460,At1g31460 [Source:UniProtKB/TrEMBL;Acc:Q9C863],840036
TUBG1,AT3G61650,Tubulin gamma-1 chain [Source:UniProtKB/Swiss-Prot;Acc:P38557],825338
SHR,AT4G37650,SHR [Source:UniProtKB/TrEMBL;Acc:A0A178UYJ6],829919
,AT4G00090,AT4g00090/F6N15_8 [Source:UniProtKB/TrEMBL;Acc:Q93ZN5],828179
PME1,AT1G53840,Pectinesterase [Source:UniProtKB/TrEMBL;Acc:Q0WWC7],841821
VHA-E3,AT1G64200,vacuolar H+-ATPase subunit E isoform 3 [Source:TAIR;Acc:AT1G64200],842725
TAF15B,AT5G58470,Transcription initiation factor TFIID subunit 15b [Source:UniProtKB/Swiss-Prot;Acc:Q94KD0],835960
RBP1,AT1G58470,RNA-binding protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9C652],842216
,AT5G38780,Probable S-adenosylmethionine-dependent methyltransferase At5g38780 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKR0],833869
,AT2G24230,Probable LRR receptor-like serine/threonine-protein kinase At2g24230 [Source:UniProtKB/Swiss-Prot;Acc:C0LGK9],816957
,AT3G46280,Kinase-like protein [Source:UniProtKB/TrEMBL;Acc:Q8GYH9],823773
,AT5G25440,Protein kinase superfamily protein [Source:TAIR;Acc:AT5G25440],832618
CYP702A5,AT4G15393,"Cytochrome P450, family 702, subfamily A, polypeptide 5 [Source:UniProtKB/TrEMBL;Acc:A8MS53]",827206
,AT5G24670,Cytidine/deoxycytidylate deaminase family protein [Source:UniProtKB/TrEMBL;Acc:F4KH85],832539
NHX1,AT5G27150,Sodium/hydrogen exchanger [Source:UniProtKB/TrEMBL;Acc:Q0WVZ5],832773
WHY2,AT1G71260,"Single-stranded DNA-binding protein WHY2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8VYF7]",843467
,AT5G44590,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9LU07],834487
NFYB9,AT1G21970,Nuclear transcription factor Y subunit B-9 [Source:UniProtKB/Swiss-Prot;Acc:Q9SFD8],838800
SCPL11,AT2G22970,Serine carboxypeptidase-like 11 [Source:UniProtKB/TrEMBL;Acc:A8MQP0],816828
,AT3G43682,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; Ha. [Source:TAIR;Acc:AT3G43682],823473
,AT4G35980,At4g35980 [Source:UniProtKB/TrEMBL;Acc:Q8L969],829752
,AT3G56180,LURP-one-like protein (DUF567) [Source:UniProtKB/TrEMBL;Acc:A0A1I9LQL5],824784
NRS/ER,AT1G63000,"Bifunctional dTDP-4-dehydrorhamnose 3,5-epimerase/dTDP-4-dehydrorhamnose reductase [Source:UniProtKB/Swiss-Prot;Acc:Q9LQ04]",842603
,AT1G77480,Eukaryotic aspartyl protease family protein [Source:UniProtKB/TrEMBL;Acc:Q8W4C5],844084
,AT5G29560,caleosin-related family protein [Source:TAIR;Acc:AT5G29560],833055
,AT1G71910,At1g71910 [Source:UniProtKB/TrEMBL;Acc:Q9C8X0],843522
,AT4G30650,UPF0057 membrane protein At4g30650 [Source:UniProtKB/Swiss-Prot;Acc:Q9M095],829188
ASE1,AT2G16570,"Amidophosphoribosyltransferase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SI61]",816156
,AT1G67250,At1g67250 [Source:UniProtKB/TrEMBL;Acc:Q94B05],843045
,AT5G13470,At5g13470 [Source:UniProtKB/TrEMBL;Acc:Q9LYQ9],831189
DRG3,AT4G39520,Developmentally-regulated G-protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVA6],830106
,AT5G18210,NAD(P)-binding Rossmann-fold superfamily protein [Source:UniProtKB/TrEMBL;Acc:A0A1P8BDP1],831939
RPS15AD,AT3G46040,RPS15AD [Source:UniProtKB/TrEMBL;Acc:A0A178VIE3],823747
,AT3G59500,HRF1 protein [Source:UniProtKB/TrEMBL;Acc:F4J8C0],825119
,AT3G45673,unknown protein; Ha. [Source:TAIR;Acc:AT3G45673],6240250
ATL67,AT2G46160,RING-H2 finger protein ATL67 [Source:UniProtKB/Swiss-Prot;Acc:O82353],819223
,AT3G11325,Phospholipid/glycerol acyltransferase family protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LTN3],820305
ALG9,AT1G16900,"Dol-P-Man:Man(6)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase [Source:UniProtKB/Swiss-Prot;Acc:Q9FZ49]",838261
,AT5G50070,Plant invertase/pectin methylesterase inhibitor superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9FGA4],835071
,AT4G04670,tRNA wybutosine-synthesizing protein 2/3/4 [Source:UniProtKB/Swiss-Prot;Acc:Q8W4K1],825800
,AT5G45670,GDSL esterase/lipase At5g45670 [Source:UniProtKB/Swiss-Prot;Acc:Q9FK75],834606
SS1,AT5G24300,"Starch synthase, chloroplastic/amyloplastic (Fragment) [Source:UniProtKB/TrEMBL;Acc:W8QN76]",832497
ATL20,AT1G28040,RING-H2 finger protein ATL20 [Source:UniProtKB/Swiss-Prot;Acc:Q9C7E9],839697
HCF173,AT1G16720,high chlorophyll fluorescence phenotype 173 [Source:TAIR;Acc:AT1G16720],838243
,AT1G14170,F7A19.25 protein [Source:UniProtKB/TrEMBL;Acc:Q9XI71],837976
,AT2G46915,Protein of unknown function (DUF3754) [Source:TAIR;Acc:AT2G46915],819305
,AT4G33720,AT4g33720/T16L1_210 [Source:UniProtKB/TrEMBL;Acc:O81888],829514
OEP80,AT5G19620,"Outer envelope protein 80, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9C5J8]",832082
,AT2G02770,4'-phosphopantetheinyl transferase superfamily [Source:TAIR;Acc:AT2G02770],28717522
Fes1B,AT3G53800,Fes1B [Source:UniProtKB/TrEMBL;Acc:Q9M346],824547
CYP81F2,AT5G57220,Cytochrome P450 81F2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LVD6],835828
,AT5G44830,Pectin lyase-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9FIY9],834513
ANN5,AT1G68090,Annexin D5 [Source:UniProtKB/Swiss-Prot;Acc:Q9C9X3],843137
,AT5G55960,Transmembrane protein C9orf5 protein [Source:UniProtKB/TrEMBL;Acc:Q93XX1],835694
,AT4G29520,Nucleophosmin [Source:UniProtKB/TrEMBL;Acc:Q9SU93],829073
FH1,AT3G25500,Formin-like protein [Source:UniProtKB/TrEMBL;Acc:A0A178VBY1],822136
,AT5G61190,putative endonuclease or glycosyl hydrolase with C2H2-type zinc finger domain [Source:TAIR;Acc:AT5G61190],836240
RHS3,AT1G16440,Serine/threonine-protein kinase RHS3 [Source:UniProtKB/Swiss-Prot;Acc:F4I4F2],838214
GATA20,AT2G18380,HANL1 [Source:UniProtKB/TrEMBL;Acc:A0A178VWM7],816353
,AT3G03726,"F-box/kelch-repeat protein, putative (DUF295) [Source:UniProtKB/TrEMBL;Acc:F4J173]",6240432
MYB49,AT5G54230,Myb domain protein 49 [Source:UniProtKB/TrEMBL;Acc:Q9SPG6],835511
SCPL10,AT2G23000,Scpl10 [Source:UniProtKB/TrEMBL;Acc:A0A178VYK6],816831
LTP13,AT5G44265,Non-specific lipid-transfer protein 13 [Source:UniProtKB/Swiss-Prot;Acc:A8MQA2],5008293
APUM3,AT2G29140,Pumilio homolog 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZW02],817463
,AT5G01650,Tautomerase/MIF superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4K9G5],831707
,AT3G27325,"Hydrolases, acting on ester bond [Source:UniProtKB/TrEMBL;Acc:F4IWG2]",822352
,AT2G14045,At2g14045 [Source:UniProtKB/TrEMBL;Acc:Q8GW13],815889
,AT1G64700,At1g64700 [Source:UniProtKB/TrEMBL;Acc:Q9XIS1],842778
,AT5G59830,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G13660.2); Ha. [Source:TAIR;Acc:AT5G59830],836104
,AT4G31355,unknown protein; Ha. [Source:TAIR;Acc:AT4G31355],28720194
CPN60A1,AT2G28000,SLP [Source:UniProtKB/TrEMBL;Acc:A0A178VZW6],817344
,AT1G10910,"Pentatricopeptide repeat-containing protein At1g10910, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q0WVV0]",837634
ATP9,ATMG01080,"ATP synthase subunit 9, mitochondrial [Source:UniProtKB/TrEMBL;Acc:Q304C3]",815343
UVR3,AT3G15620,(6-4)DNA photolyase [Source:UniProtKB/Swiss-Prot;Acc:O48652],820804
,AT5G42053,unknown protein; Ha. [Source:TAIR;Acc:AT5G42053],6240238
,AT3G29385,Dentin sialophosphoprotein-like protein [Source:UniProtKB/TrEMBL;Acc:F4J320],822599
,AT5G66900,Disease resistance protein (CC-NBS-LRR class) family [Source:TAIR;Acc:AT5G66900],836824
,AT4G19150,Ankyrin repeat family protein [Source:UniProtKB/TrEMBL;Acc:Q8GX17],827653
,AT1G69210,At1g69210/F4N2_11 [Source:UniProtKB/TrEMBL;Acc:Q94JV0],843252
PCC1,AT3G22231,Cysteine-rich and transmembrane domain-containing protein PCC1 [Source:UniProtKB/Swiss-Prot;Acc:Q94C26],821788
,AT2G22230,At2g22230/T26C19.11 [Source:UniProtKB/TrEMBL;Acc:Q9SIE3],816756
,AT5G62460,RING/FYVE/PHD zinc finger superfamily protein [Source:TAIR;Acc:AT5G62460],836366
,AT4G34215,Probable carbohydrate esterase At4g34215 [Source:UniProtKB/Swiss-Prot;Acc:Q8L9J9],829570
,AT3G24530,AAA-type ATPase family protein / ankyrin repeat family protein [Source:UniProtKB/TrEMBL;Acc:Q9C5C7],822048
JAZ13,AT3G22275,Protein JAZ13 [Source:UniProtKB/Swiss-Prot;Acc:F4J078],5008022
