gene_name,ensembl,description,entrezgene
pqn-52,WBGene00019713,Prion-like-(Q/N-rich)-domain-bearing protein  [Source:UniProtKB/TrEMBL;Acc:G4SL51],172210
M01G4.1,WBGene00019714,,187376
M01G5.1,WBGene00019715,,187377
M01G5.3,WBGene00019716,,175305
trx-3,WBGene00019717,ThioRedoXin [see also xtr]  [Source:UniProtKB/TrEMBL;Acc:Q94282],187389
M01H9.2,WBGene00019718,,187390
M01H9.3,WBGene00019719,,177215
M01H9.4,WBGene00019720,,187391
M01H9.5,WBGene00019721,,259568
M02A10.1,WBGene00019722,,187392
fbxc-47,WBGene00019723,F-box C protein  [Source:UniProtKB/TrEMBL;Acc:Q94286],187396
M02B7.2,WBGene00019724,,187397
algn-14,WBGene00019725,"Asparagine Linked Glycosylation (ALG) homolog, Nematode  [Source:UniProtKB/TrEMBL;Acc:U4PE03]",187398
bris-1,WBGene00019726,BRag/Iqsec/Schizo related Arf GEF family member  [Source:UniProtKB/TrEMBL;Acc:U4PLL0],177142
zig-12,WBGene00019727,2 (Zwei) IG domain protein  [Source:UniProtKB/TrEMBL;Acc:Q21465],181123
M02D8.2,WBGene00019728,,187399
M02D8.3,WBGene00019729,,181120
asns-2,WBGene00019730,Asparagine synthetase  [Source:UniProtKB/TrEMBL;Acc:Q65ZI9],181121
M02D8.5,WBGene00019731,,181122
M02D8.6,WBGene00019732,,NA
M02E1.1,WBGene00019733,,180389
M02E1.2,WBGene00019734,,180387
M02F4.1,WBGene00019735,,187400
M02F4.2,WBGene00019736,,187401
clec-265,WBGene00019738,C-type LECtin  [Source:UniProtKB/TrEMBL;Acc:Q21471],180590
M02F4.9,WBGene00019739,,NA
srt-31,WBGene00019740,"Serpentine Receptor, class T  [Source:UniProtKB/TrEMBL;Acc:Q966H5]",187407
nhr-201,WBGene00019741,Nuclear Hormone Receptor family  [Source:UniProtKB/TrEMBL;Acc:Q966H7],187408
nhr-202,WBGene00019742,Nuclear Hormone Receptor family  [Source:UniProtKB/TrEMBL;Acc:A0A0K3AY13],187409
nhr-203,WBGene00019743,Nuclear Hormone Receptor family  [Source:UniProtKB/TrEMBL;Acc:Q966H9],187410
M02H5.8,WBGene00019744,,187412
srbc-57,WBGene00019745,"Serpentine Receptor, class BC (Class B-like)  [Source:UniProtKB/TrEMBL;Acc:Q966H6]",187413
M03A1.3,WBGene00019746,,173791
ipla-1,WBGene00019747,Intracelllar PhosphoLipase A family; Intracellular phospholipase A1  [Source:UniProtKB/TrEMBL;Acc:G5EEM9],173795
atg-2,WBGene00019748,AuTophaGy (Yeast Atg homolog)  [Source:UniProtKB/TrEMBL;Acc:Q21480],180949
M03A8.3,WBGene00019749,,187416
M03D4.3,WBGene00019750,,187421
M03D4.4,WBGene00019751,,177375
M03E7.1,WBGene00019753,Major sperm protein  [Source:UniProtKB/TrEMBL;Acc:Q21500],187422
M03E7.2,WBGene00019754,,178948
M03E7.3,WBGene00019755,,187423
M03E7.4,WBGene00019756,,187424
memb-2,WBGene00019757,Golgi SNAP receptor complex member 2  [Source:UniProtKB/TrEMBL;Acc:Q21499],187425
M03F4.4,WBGene00019758,,187428
M03F4.6,WBGene00019759,,180768
calu-1,WBGene00019760,CALUmenin (Calcium-binding protein) homolog; Calumenin-like protein  [Source:UniProtKB/TrEMBL;Acc:G5EBH7],180769
M03F8.1,WBGene00019761,,187429
M03F8.3,WBGene00019762,,178979
galt-1,WBGene00019763,"Beta-1,4-galactosyltransferase galt-1  [Source:UniProtKB/Swiss-Prot;Acc:O16374]",187430
M03F8.5,WBGene00019764,,187431
M03F8.6,WBGene00019765,,187432
M4.1,WBGene00019766,,187433
rpa-2,WBGene00019767,Replication Protein A homolog  [Source:UniProtKB/TrEMBL;Acc:Q95Y97],172092
M04F3.2,WBGene00019768,,187447
M04F3.3,WBGene00019769,,172091
M04F3.4,WBGene00019770,,187448
M04F3.5,WBGene00019771,,172093
M04G7.1,WBGene00019772,,176875
M04G7.2,WBGene00019773,Protein-tyrosine-phosphatase  [Source:UniProtKB/TrEMBL;Acc:O44180],187449
M04G7.3,WBGene00019774,,176876
M6.4,WBGene00019776,,187455
M57.1,WBGene00019777,,177114
M57.2,WBGene00019778,,177113
endu-2,WBGene00019779,"ENDonuclease, poly(U) specific  [Source:UniProtKB/TrEMBL;Acc:Q9GYM9]",181079
M60.4,WBGene00019780,,187465
M60.6,WBGene00019781,,181080
M60.7,WBGene00019782,,187467
M70.1,WBGene00019783,,177014
M70.2,WBGene00019784,,187468
M70.3,WBGene00019785,,177013
M70.4,WBGene00019786,,177015
M70.5,WBGene00019787,,187469
M116.1,WBGene00019788,SKN-1 Dependent Zygotic transcript  [Source:UniProtKB/TrEMBL;Acc:Q688B6],177640
M116.1,WBGene00019788,SKN-1 Dependent Zygotic transcript  [Source:UniProtKB/TrEMBL;Acc:Q688B6],177641
M116.2,WBGene00019789,,NA
sdz-25,WBGene00019791,SKN-1 Dependent Zygotic transcript  [Source:UniProtKB/TrEMBL;Acc:Q688B6],177640
sdz-25,WBGene00019791,SKN-1 Dependent Zygotic transcript  [Source:UniProtKB/TrEMBL;Acc:Q688B6],177641
M116.5,WBGene00019792,,177642
M151.1,WBGene00019793,,173708
M151.2,WBGene00019794,,187479
M151.3,WBGene00019795,,187480
M151.4,WBGene00019796,,187481
fbxb-31,WBGene00019797,F-box B protein  [Source:UniProtKB/TrEMBL;Acc:O17120],187482
fbxb-32,WBGene00019798,F-box B protein  [Source:UniProtKB/TrEMBL;Acc:O17122],173709
M151.7,WBGene00019799,,173707
mtss-1,WBGene00019800,"Single-stranded DNA-binding protein, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:P34496]",187502
aak-1,WBGene00019801,5'-AMP-activated protein kinase catalytic subunit alpha-1  [Source:UniProtKB/Swiss-Prot;Acc:P45894],176230
PDB1.1,WBGene00019803,,181016
R01B10.2,WBGene00019804,,187503
R01B10.3,WBGene00019805,,178991
R01B10.4,WBGene00019806,,187504
jamp-1,WBGene00019807,JAMP (JNK1-Associated Membrane Protein) homolog; Seven transmembrane protein  [Source:UniProtKB/TrEMBL;Acc:G5EBX4],178993
R01B10.6,WBGene00019808,,259621
R01H2.1,WBGene00019809,,187508
R01H2.2,WBGene00019810,,187509
egg-2,WBGene00019811,EGG sterile (Unfertilizable)  [Source:UniProtKB/TrEMBL;Acc:Q21629],187510
R01H2.4,WBGene00019812,,187511
ger-1,WBGene00019813,GDP-L-fucose synthase  [Source:UniProtKB/Swiss-Prot;Acc:G5EER4],187512
R02C2.1,WBGene00019814,,178550
kin-34,WBGene00019815,,178552
nhr-204,WBGene00019816,Nuclear Hormone Receptor family  [Source:UniProtKB/TrEMBL;Acc:O44543],187519
R02C2.6,WBGene00019817,,178551
R02C2.7,WBGene00019818,,259611
R02D3.1,WBGene00019819,,176842
cogc-8,WBGene00019820,Conserved oligomeric Golgi complex subunit 8  [Source:UniProtKB/Swiss-Prot;Acc:O44502],176841
R02D3.3,WBGene00019821,,176838
R02D3.4,WBGene00019822,,176839
fnta-1,WBGene00019823,"FarNesylTransferase, Alpha subunit  [Source:UniProtKB/TrEMBL;Acc:O44501]",176840
R02D3.7,WBGene00019824,,176844
R02D3.8,WBGene00019825,,176845
R02E4.1,WBGene00019826,,187524
mop-25.1,WBGene00019827,MO25 (MOuse embryo scaffolding Protein) homolog  [Source:UniProtKB/TrEMBL;Acc:Q7Z2A5],180685
R02E12.4,WBGene00019828,,187525
R02E12.5,WBGene00019829,,187526
hrg-1,WBGene00019830,Heme transporter hrg-1  [Source:UniProtKB/Swiss-Prot;Acc:Q21642],180684
R02F2.1,WBGene00019831,,175757
osg-1,WBGene00019832,Rho guanine nucleotide exchange factor osg-1  [Source:UniProtKB/Swiss-Prot;Acc:Q21653],175756
R02F2.4,WBGene00019833,,175755
R02F2.5,WBGene00019834,,187528
R02F2.6,WBGene00019835,,187529
R02F2.7,WBGene00019836,,175754
R02F2.8,WBGene00019837,,187530
R02F2.9,WBGene00019838,,259963
R02F11.1,WBGene00019839,,178870
R02F11.2,WBGene00019840,,187531
R02F11.3,WBGene00019841,,178869
R02F11.4,WBGene00019842,,178871
R03E9.2,WBGene00019843,,187540
abts-4,WBGene00019844,Anion transporter ABTS-4b; Anion/Bicarbonate TranSporter family  [Source:UniProtKB/TrEMBL;Acc:Q58G79],180943
irld-13,WBGene00019845,Insulin/EGF-Receptor L Domain protein  [Source:UniProtKB/TrEMBL;Acc:Q21667],187541
gpx-7,WBGene00019846,Glutathione peroxidase  [Source:UniProtKB/TrEMBL;Acc:A8WFK7],187542
R03G5.6,WBGene00019847,,187543
oac-40,WBGene00019849,O-ACyltransferase homolog  [Source:UniProtKB/TrEMBL;Acc:Q21687],179279
srt-18,WBGene00019850,"Serpentine Receptor, class T  [Source:UniProtKB/TrEMBL;Acc:Q21686]",187550
oac-41,WBGene00019851,O-ACyltransferase homolog  [Source:UniProtKB/TrEMBL;Acc:Q21688],187551
srsx-20,WBGene00019853,,NA
R03H10.1,WBGene00019854,,187555
R03H10.2,WBGene00019855,,173751
R03H10.4,WBGene00019856,,187556
R03H10.5,WBGene00019857,,187557
R03H10.6,WBGene00019858,,187558
R03H10.7,WBGene00019859,,187559
R04A9.1,WBGene00019861,,187562
nrde-3,WBGene00019862,Nuclear RNAi defective-3 protein  [Source:UniProtKB/Swiss-Prot;Acc:Q21691],180392
R04A9.3,WBGene00019863,,187563
ceh-93,WBGene00019864,C. Elegans Homeobox  [Source:UniProtKB/TrEMBL;Acc:Q86DC2],180394
R04A9.6,WBGene00019865,,180395
R04B3.1,WBGene00019866,,187565
R04B3.2,WBGene00019867,Putative N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase Glycosylasparaginase alpha chain Glycosylasparaginase beta chain [Source:UniProtKB/Swiss-Prot;Acc:Q21697],180550
R04B3.3,WBGene00019868,,180551
cnnm-2,WBGene00019869,Metal transporter cnnm-2  [Source:UniProtKB/Swiss-Prot;Acc:Q9GYL2],181129
R04E5.7,WBGene00019870,,181126
R04E5.8,WBGene00019871,,181127
R04E5.9,WBGene00019872,,181128
arrd-26,WBGene00019873,ARRestin Domain protein  [Source:UniProtKB/TrEMBL;Acc:Q9TYQ0],187599
R05C11.2,WBGene00019874,,187600
mca-2,WBGene00019875,Calcium-transporting ATPase  [Source:UniProtKB/TrEMBL;Acc:Q9TYP9],177004
R05D3.2,WBGene00019877,LIMR family protein R05D3.2  [Source:UniProtKB/Swiss-Prot;Acc:P34535],176182
R05D3.3,WBGene00019878,Putative zinc finger protein R05D3.3  [Source:UniProtKB/Swiss-Prot;Acc:P34536],187601
R05D3.5,WBGene00019879,,176177
R05D3.6,WBGene00019880,"Putative ATP synthase subunit epsilon, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:P34539]",176178
R05D3.6,WBGene00019880,"Putative ATP synthase subunit epsilon, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:P34539]",191132
R05D3.8,WBGene00019881,Putative RNA-binding protein R05D3.8  [Source:UniProtKB/Swiss-Prot;Acc:P34541],187602
R05D3.9,WBGene00019882,,176181
met-2,WBGene00019883,Histone-lysine N-methyltransferase met-2  [Source:UniProtKB/Swiss-Prot;Acc:P34544],176183
R05D3.12,WBGene00019884,"Putative DNA topoisomerase 2, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:P34534]",259522
R05D8.7,WBGene00019885,,187608
R05D8.9,WBGene00019886,,187609
R05D8.11,WBGene00019887,,187610
btbd-10,WBGene00019888,BTB/POZ Domain-containing protein homolog  [Source:UniProtKB/TrEMBL;Acc:Q21747],173847
R05F9.6,WBGene00019890,,173843
R05F9.7,WBGene00019891,,187617
R05F9.9,WBGene00019892,,173845
sgt-1,WBGene00019893,Small Glutamine-rich Tetratrico repeat protein  [Source:UniProtKB/TrEMBL;Acc:Q21746],173846
R05F9.11,WBGene00019894,,187618
aagr-2,WBGene00019895,Acid Alpha Glucosidase Relate  [Source:UniProtKB/TrEMBL;Acc:Q21750],173848
R05G6.1,WBGene00019896,,187619
R05G6.4,WBGene00019898,Nitric oxide synthase-interacting protein homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q21755],177526
R05G6.5,WBGene00019899,,187622
vdac-1,WBGene00019900,Probable voltage-dependent anion-selective channel  [Source:UniProtKB/Swiss-Prot;Acc:Q21752],177524
R05G6.9,WBGene00019901,,187624
R05G6.10,WBGene00019902,,177527
R05G9.1,WBGene00019903,,187625
twk-49,WBGene00019904,TWiK family of potassium channels  [Source:UniProtKB/TrEMBL;Acc:Q65XY3],187626
R05G9.3,WBGene00019905,,187627
R05G9R.1,WBGene00019906,,24104792
R05H11.1,WBGene00019907,,187631
R05H11.2,WBGene00019908,,353418
R06A10.1,WBGene00019909,,187633
R06A10.4,WBGene00019911,,171688
R06B10.1,WBGene00019912,,NA
R06B10.2,WBGene00019913,Protein-tyrosine-phosphatase  [Source:UniProtKB/TrEMBL;Acc:O44874],187638
clec-150,WBGene00019914,C-type LECtin  [Source:UniProtKB/TrEMBL;Acc:O44871],175261
tbc-10,WBGene00019915,TBC (Tre-2/Bub2/Cdc16) domain family  [Source:UniProtKB/TrEMBL;Acc:O44873],3564790
R06B10.7,WBGene00019916,,175260
clec-43,WBGene00019917,C-type LECtin  [Source:UniProtKB/TrEMBL;Acc:O16778],187664
fbxc-36,WBGene00019918,F-box C protein  [Source:UniProtKB/TrEMBL;Acc:A0A0S4XR78],173475
R07C3.3,WBGene00019919,,187665
acs-15,WBGene00019920,Fatty Acid CoA Synthetase family  [Source:UniProtKB/TrEMBL;Acc:O16775],187666
fbxc-34,WBGene00019921,F-box C protein  [Source:UniProtKB/TrEMBL;Acc:O16774],187667
fbxc-28,WBGene00019922,F-box C protein  [Source:UniProtKB/TrEMBL;Acc:O16771],187668
fbxc-29,WBGene00019923,F-box C protein  [Source:UniProtKB/TrEMBL;Acc:A3KFD9],173474
fbxc-33,WBGene00019924,F-box C protein  [Source:UniProtKB/TrEMBL;Acc:O16768],173473
fbxc-31,WBGene00019925,F-box C protein  [Source:UniProtKB/TrEMBL;Acc:O16767],173472
fbxc-27,WBGene00019926,F-box C protein  [Source:UniProtKB/TrEMBL;Acc:O16766],187669
fbxc-24,WBGene00019927,F-box C protein  [Source:UniProtKB/TrEMBL;Acc:A0A0S4XR25],187670
clec-44,WBGene00019928,C-type LECtin  [Source:UniProtKB/TrEMBL;Acc:O16770],187671
R07C3.13,WBGene00019929,,187672
fbxc-35,WBGene00019930,,NA
R07C12.1,WBGene00019931,,177179
R07C12.2,WBGene00019932,,NA
R07C12.3,WBGene00019933,,187674
R07C12.4,WBGene00019934,,NA
R07E4.1,WBGene00019935,,180863
R07E4.3,WBGene00019937,,180862
R07E4.5,WBGene00019938,,180861
lips-17,WBGene00019939,LIPaSe related  [Source:UniProtKB/TrEMBL;Acc:Q09611],187683
npp-21,WBGene00019940,Nuclear Pore complex Protein  [Source:UniProtKB/TrEMBL;Acc:Q5WRT9],174232
pgam-5,WBGene00019941,"Serine/threonine-protein phosphatase Pgam5, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q09422]",174231
R07G3.7,WBGene00019943,,187685
R07G3.8,WBGene00019944,,174234
R08C7.1,WBGene00019945,,187695
chat-1,WBGene00019946,CDC50 family protein chat-1  [Source:UniProtKB/Swiss-Prot;Acc:H2L0H3],177213
htz-1,WBGene00019947,Histone H2A.V  [Source:UniProtKB/Swiss-Prot;Acc:Q27511],177212
R08C7.4,WBGene00019948,,187696
R08C7.5,WBGene00019949,,177207
clec-175,WBGene00019950,C-type LECtin  [Source:UniProtKB/TrEMBL;Acc:Q21837],187697
R08C7.8,WBGene00019951,Serine/threonine-protein phosphatase  [Source:UniProtKB/TrEMBL;Acc:Q21840],177208
fbxb-74,WBGene00019952,F-box B protein  [Source:UniProtKB/TrEMBL;Acc:Q21842],177210
wapl-1,WBGene00019953,Wings apart-like protein homolog 1  [Source:UniProtKB/Swiss-Prot;Acc:H2L0H5],177211
R08C7.11,WBGene00019954,,187698
R08C7.12,WBGene00019955,,177214
fbxb-75,WBGene00019956,F-box B protein  [Source:UniProtKB/TrEMBL;Acc:Q86MH2],3565845
R08E3.1,WBGene00019957,,NA
R08E3.3,WBGene00019959,,180757
ztf-16,WBGene00019960,Zinc finger putative Transcription Factor family  [Source:UniProtKB/TrEMBL;Acc:Q5WRS1],180756
R08E5.1,WBGene00019961,,178794
cysl-3,WBGene00019962,Cysteine synthase 3  [Source:UniProtKB/Swiss-Prot;Acc:O01592],259617
R08E5.3,WBGene00019963,,178795
R08E5.4,WBGene00019964,,187702
R08F11.1,WBGene00019965,Non-lysosomal glucosylceramidase  [Source:UniProtKB/TrEMBL;Acc:O01893],187703
srt-30,WBGene00019966,"Serpentine Receptor, class T  [Source:UniProtKB/TrEMBL;Acc:O01890]",187704
cyp-33C8,WBGene00019967,CYtochrome P450 family  [Source:UniProtKB/TrEMBL;Acc:O02641],187705
R08F11.4,WBGene00019968,,178797
fpn-1.3,WBGene00019969,,NA
R08F11.7,WBGene00019970,,187708
ergo-1,WBGene00019971,Piwi-like protein ergo-1  [Source:UniProtKB/Swiss-Prot;Acc:O61931],178602
R09A1.2,WBGene00019972,,178603
R09A1.3,WBGene00019973,,178604
flp-34,WBGene00019975,FMRF-Like Peptide  [Source:UniProtKB/TrEMBL;Acc:A0A0K3AST3],178606
fbxa-195,WBGene00019976,,NA
fpn-1.2,WBGene00019977,FerroPortiN  [Source:UniProtKB/TrEMBL;Acc:O44607],187727
hacd-1,WBGene00019978,Hydroxy-Acyl-CoA Dehydrogenase  [Source:UniProtKB/TrEMBL;Acc:O44608],178638
R09B5.11,WBGene00019979,Facilitated glucose transporter homolog  [Source:UniProtKB/Swiss-Prot;Acc:O44616],178634
chil-14,WBGene00019980,CHItinase-Like  [Source:UniProtKB/TrEMBL;Acc:A0A0K3AV31],187730
srbc-59,WBGene00019981,"Serpentine Receptor, class BC (Class B-like)  [Source:UniProtKB/TrEMBL;Acc:Q5F4U9]",187745
srbc-58,WBGene00019982,"Serpentine Receptor, class BC (Class B-like)  [Source:UniProtKB/TrEMBL;Acc:O16260]",187746
sti-1,WBGene00019983,Stress-induced-phosphoprotein 1  [Source:UniProtKB/Swiss-Prot;Acc:O16259],178587
R09F10.1,WBGene00019986,,181087
R09F10.3,WBGene00019987,,181085
R09F10.5,WBGene00019988,,187750
R09F10.8,WBGene00019989,,181088
R09H3.3,WBGene00019991,,24104798
R10A10.1,WBGene00019992,,187758
rbx-2,WBGene00019993,Yeast RBX (Ring finger protein) homolog  [Source:UniProtKB/TrEMBL;Acc:P91404],172344
cdh-1,WBGene00019994,CaDHerin family  [Source:UniProtKB/TrEMBL;Acc:Q5F4W0],187783
R10F2.4,WBGene00019995,,187785
R10F2.5,WBGene00019996,,187786
R10F2.6,WBGene00019997,,175405
R10H1.1,WBGene00019998,,259445
srab-14,WBGene00019999,Serpentine receptor class alpha/beta-14  [Source:UniProtKB/Swiss-Prot;Acc:Q09344],187787
R11E3.1,WBGene00020003,Tyrosine-protein kinase  [Source:UniProtKB/TrEMBL;Acc:Q9TYX4],187810
R11E3.2,WBGene00020004,,187811
set-15,WBGene00020006,SET (Trithorax/polycomb) domain containing  [Source:UniProtKB/TrEMBL;Acc:Q9TYX6],187813
R11F4.1,WBGene00020007,Probable glycerol kinase  [Source:UniProtKB/Swiss-Prot;Acc:Q21944],173747
R11F4.2,WBGene00020008,,173746
R11F4.3,WBGene00020009,,187814
R11G1.1,WBGene00020010,,187815
R11G1.2,WBGene00020011,,187816
R11G1.6,WBGene00020012,,180654
R11G11.3,WBGene00020013,,187823
R11G11.6,WBGene00020014,,187825
nhr-210,WBGene00020015,Nuclear Hormone Receptor family  [Source:UniProtKB/TrEMBL;Acc:O16954],187830
lipl-3,WBGene00020016,Lipase  [Source:UniProtKB/TrEMBL;Acc:O16956],178572
R12A1.3,WBGene00020017,,178632
R12B2.2,WBGene00020018,,187835
R12B2.3,WBGene00020019,,187836
R12B2.6,WBGene00020020,,187837
R12B2.7,WBGene00020021,,259510
gldc-1,WBGene00020022,Glycine cleavage system P protein  [Source:UniProtKB/TrEMBL;Acc:Q21962],174012
frpr-16,WBGene00020023,FMRFamide Peptide Receptor family  [Source:UniProtKB/TrEMBL;Acc:Q21957],187838
R12C12.4,WBGene00020024,,187839
R12C12.5,WBGene00020025,,174010
R12C12.6,WBGene00020026,,187840
R12C12.7,WBGene00020027,,187841
R12C12.8,WBGene00020028,,NA
R12C12.9,WBGene00020029,,174009
R12E2.1,WBGene00020030,,172012
suco-1,WBGene00020031,SUn (SUN) domain Containing Ossification factor homolog  [Source:UniProtKB/TrEMBL;Acc:O61794],172011
R12E2.6,WBGene00020032,,187842
R12E2.7,WBGene00020033,,172002
R12E2.8,WBGene00020034,,172003
egg-5,WBGene00020035,EGG sterile (Unfertilizable)  [Source:UniProtKB/TrEMBL;Acc:O61789],172007
R12E2.11,WBGene00020036,Orotate phosphoribosyltransferase  [Source:UniProtKB/Swiss-Prot;Acc:O61790],172008
mrps-6,WBGene00020037,"Mitochondrial Ribosomal Protein, Small  [Source:UniProtKB/TrEMBL;Acc:O61791]",187843
R12E2.13,WBGene00020038,,172010
R12E2.14,WBGene00020039,,172001
R12E2.15,WBGene00020040,,172000
R13A1.1,WBGene00020041,,187849
R13A1.3,WBGene00020042,,187850
R13A1.5,WBGene00020043,,187851
R13A1.7,WBGene00020044,,187852
glb-23,WBGene00020045,GLoBin related  [Source:UniProtKB/TrEMBL;Acc:Q21978],187853
best-16,WBGene00020046,Bestrophin homolog  [Source:UniProtKB/TrEMBL;Acc:Q7YXH3],3565658
ttr-32,WBGene00020047,TransThyretin-Related family domain  [Source:UniProtKB/TrEMBL;Acc:Q95Y92],187854
lgc-12,WBGene00020048,Ligand-Gated ion Channel  [Source:UniProtKB/TrEMBL;Acc:Q95Y94],187855
ttr-8,WBGene00020049,TransThyretin-Related family domain  [Source:UniProtKB/TrEMBL;Acc:Q95Y93],187856
R13A5.7,WBGene00020050,,176070
R13A5.9,WBGene00020051,,176073
R13A5.10,WBGene00020052,,260136
R13A5.11,WBGene00020053,Serine/threonine-protein phosphatase  [Source:UniProtKB/TrEMBL;Acc:Q95Y86],176075
R13D7.2,WBGene00020054,,179128
srt-6,WBGene00020055,"Serpentine Receptor, class T  [Source:UniProtKB/TrEMBL;Acc:Q966G5]",187860
R13D11.1,WBGene00020056,,187861
R13D11.3,WBGene00020057,,187862
R13D11.4,WBGene00020058,,187863
srab-15,WBGene00020059,,NA
srab-16,WBGene00020060,"Serpentine Receptor, class AB (Class A-like)  [Source:UniProtKB/TrEMBL;Acc:O17010]",187865
nhr-270,WBGene00020062,Nuclear Hormone Receptor family  [Source:UniProtKB/TrEMBL;Acc:O17013],187867
R13D11.10,WBGene00020063,,178588
kbp-1,WBGene00020064,KNL (Kinetochore null) Binding Protein  [Source:UniProtKB/TrEMBL;Acc:Q95QB8],24104812
clec-159,WBGene00020065,,NA
dhhc-5,WBGene00020066,Palmitoyltransferase  [Source:UniProtKB/TrEMBL;Acc:Q21981],187870
clec-158,WBGene00020067,C-type lectin domain-containing protein 158  [Source:UniProtKB/Swiss-Prot;Acc:Q21984],187871
cra-1,WBGene00020068,N-terminal acetyltransferase B complex subunit NAA25 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q21986],175956
R13H7.2,WBGene00020069,,177450
rmd-6,WBGene00020070,Regulator of Microtubule Dynamics  [Source:UniProtKB/TrEMBL;Acc:Q966G0],177278
R13H9.5,WBGene00020071,,177276
R13H9.6,WBGene00020072,,177277
sdz-28,WBGene00020073,SKN-1 Dependent Zygotic transcript  [Source:UniProtKB/TrEMBL;Acc:O17297],173569
math-35,WBGene00020075,,NA
R52.4,WBGene00020076,,187878
R52.5,WBGene00020077,,187879
R52.6,WBGene00020078,,187880
math-37,WBGene00020080,MATH (Meprin-associated Traf homology) domain containing  [Source:UniProtKB/TrEMBL;Acc:F3NWW4],187883
sdz-29,WBGene00020081,,NA
gcp-2.1,WBGene00020082,Glutamate carboxypeptidase 2 homolog  [Source:UniProtKB/Swiss-Prot;Acc:P91406],180386
R57.2,WBGene00020083,,180385
R105.1,WBGene00020084,,187895
npr-24,WBGene00020086,NeuroPeptide Receptor family  [Source:UniProtKB/TrEMBL;Acc:Q23033],187897
R119.1,WBGene00020087,,NA
R119.2,WBGene00020088,,187899
R119.3,WBGene00020089,,171628
R119.5,WBGene00020090,,171631
rnp-8,WBGene00020091,RNP (RRM RNA binding domain) containing  [Source:UniProtKB/TrEMBL;Acc:V6CLS0],171627
pcf-11,WBGene00020092,Polyadenylation and cleavage factor homolog 11  [Source:UniProtKB/Swiss-Prot;Acc:Q09345],246008
R144.3,WBGene00020093,,187900
wip-1,WBGene00020094,Wiskott-Aldrich syndrome protein (WASP)-Interacting Protein and gene assignment  [Source:UniProtKB/TrEMBL;Acc:Q8WT46],175681
smcr-8,WBGene00020095,Smith-Magenis syndrome chromosome region homolog  [Source:RefSeq peptide;Acc:NP_498060],187901
R144.6,WBGene00020096,Transmembrane protein 144 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q10000],175678
larp-1,WBGene00020097,La-related protein 1  [Source:UniProtKB/Swiss-Prot;Acc:D5MCN2],175680
R144.10,WBGene00020098,,187902
R144.11,WBGene00020099,,175679
mks-1,WBGene00020100,MecKel-Gruber Syndrome (MKS) homolog  [Source:UniProtKB/TrEMBL;Acc:H2KZA7],187903
lmtr-5,WBGene00020101,"Late endosomal/lysosomal adaptor, Mapk (MAPK) and mToR (MTOR) activator homolog  [Source:UniProtKB/TrEMBL;Acc:O17268]",187904
R148.3,WBGene00020102,,175423
R148.4,WBGene00020103,,187905
R148.5,WBGene00020104,,175422
R148.7,WBGene00020105,,175425
R151.1,WBGene00020106,,187907
R151.2,WBGene00020107,,176016
R151.6,WBGene00020109,Derlin-2  [Source:UniProtKB/Swiss-Prot;Acc:Q21997],176018
hsp-75,WBGene00020110,Heat Shock Protein  [Source:UniProtKB/TrEMBL;Acc:H2L001],176019
R151.8,WBGene00020111,,176020
pfd-5,WBGene00020112,Probable prefoldin subunit 5  [Source:UniProtKB/Swiss-Prot;Acc:Q21993],176013
R151.10,WBGene00020113,R151.8A protein  [Source:UniProtKB/TrEMBL;Acc:G5EG26],24104817
pde-4,WBGene00020114,"Probable 3',5'-cyclic phosphodiesterase pde-4  [Source:UniProtKB/Swiss-Prot;Acc:Q22000]",174235
