gene_name,ensembl,description,entrezgene
lrrc4.1,ENSDARG00000069402,leucine rich repeat containing 4.1 [Source:ZFIN;Acc:ZDB-GENE-041210-129],565021
stat6,ENSDARG00000015902,"signal transducer and activator of transcription 6, interleukin-4 induced [Source:ZFIN;Acc:ZDB-GENE-030131-9359]",337413
stag1b,ENSDARG00000062137,stromal antigen 1b [Source:ZFIN;Acc:ZDB-GENE-030131-1393],563669
pdk3b,ENSDARG00000099791,"pyruvate dehydrogenase kinase, isozyme 3b [Source:ZFIN;Acc:ZDB-GENE-070112-1892]",791206
slc47a3,ENSDARG00000074561,"solute carrier family 47 (multidrug and toxin extrusion), member 3 [Source:ZFIN;Acc:ZDB-GENE-130530-755]",101886448
hmcn2,ENSDARG00000079327,hemicentin 2 [Source:ZFIN;Acc:ZDB-GENE-030131-9765],565032
wasf1,ENSDARG00000060349,"WAS protein family, member 1 [Source:ZFIN;Acc:ZDB-GENE-070705-555]",100001221
rtn4a,ENSDARG00000044601,reticulon 4a [Source:ZFIN;Acc:ZDB-GENE-030710-1],447816
nanos3,ENSDARG00000068255,nanos homolog 3 [Source:ZFIN;Acc:ZDB-GENE-011221-1],140631
si:ch73-103b2.1,ENSDARG00000095944,si:ch73-103b2.1 [Source:ZFIN;Acc:ZDB-GENE-110408-42],NA
rpl7l1,ENSDARG00000042864,ribosomal protein L7-like 1 [Source:ZFIN;Acc:ZDB-GENE-030131-970],322251
dicp3.1,ENSDARG00000099674,diverse immunoglobulin domain-containing protein 3.1 [Source:ZFIN;Acc:ZDB-GENE-120306-18],100884138
znf1121,ENSDARG00000093831,zinc finger protein 1121 [Source:ZFIN;Acc:ZDB-GENE-110914-9],NA
pimr142,ENSDARG00000114493,"Pim proto-oncogene, serine/threonine kinase, related 142 [Source:ZFIN;Acc:ZDB-GENE-141211-21]",568680
pimr142,ENSDARG00000114493,"Pim proto-oncogene, serine/threonine kinase, related 142 [Source:ZFIN;Acc:ZDB-GENE-141211-21]",795526
pimr142,ENSDARG00000114493,"Pim proto-oncogene, serine/threonine kinase, related 142 [Source:ZFIN;Acc:ZDB-GENE-141211-21]",795594
fxyd6l,ENSDARG00000097057,FXYD domain containing ion transport regulator 6 like [Source:ZFIN;Acc:ZDB-GENE-071205-8],566443
fam173b,ENSDARG00000033451,"family with sequence similarity 173, member B [Source:ZFIN;Acc:ZDB-GENE-041114-90]",492519
snd1,ENSDARG00000006766,staphylococcal nuclease and tudor domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3124],324404
fgf6b,ENSDARG00000045856,fibroblast growth factor 6b [Source:ZFIN;Acc:ZDB-GENE-050201-5],494455
nfkbib,ENSDARG00000030087,"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, beta [Source:ZFIN;Acc:ZDB-GENE-070705-529]",797834
tfa,ENSDARG00000016771,transferrin-a [Source:ZFIN;Acc:ZDB-GENE-980526-35],30255
gpr143,ENSDARG00000034572,G protein-coupled receptor 143 [Source:ZFIN;Acc:ZDB-GENE-040426-1476],393795
si:dkey-183k8.2,ENSDARG00000089026,si:dkey-183k8.2 [Source:ZFIN;Acc:ZDB-GENE-131125-40],798821
palmda,ENSDARG00000001913,palmdelphin a [Source:ZFIN;Acc:ZDB-GENE-070705-48],559824
csnk1g2a,ENSDARG00000005458,"casein kinase 1, gamma 2a [Source:ZFIN;Acc:ZDB-GENE-030131-6445]",554152
si:dkeyp-26a9.2,ENSDARG00000092290,si:dkeyp-26a9.2 [Source:ZFIN;Acc:ZDB-GENE-090313-379],557879
BX569793.1,ENSDARG00000096832,,NA
znf1111,ENSDARG00000110852,zinc finger protein 1111 [Source:ZFIN;Acc:ZDB-GENE-110913-113],NA
fbxl4,ENSDARG00000026941,F-box and leucine-rich repeat protein 4 [Source:ZFIN;Acc:ZDB-GENE-041114-187],492349
alg5,ENSDARG00000021938,asparagine-linked glycosylation 5 (dolichyl-phosphate beta-glucosyltransferase) [Source:ZFIN;Acc:ZDB-GENE-030131-6586],445564
fhdc2,ENSDARG00000099767,FH2 domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-091118-76],569206
zgc:114181,ENSDARG00000069583,zgc:114181 [Source:ZFIN;Acc:ZDB-GENE-050913-105],619255
aoc2,ENSDARG00000014646,"amine oxidase, copper containing 2 [Source:ZFIN;Acc:ZDB-GENE-050320-133]",541429
cnpy3,ENSDARG00000070512,canopy FGF signaling regulator 3 [Source:ZFIN;Acc:ZDB-GENE-050411-12],550136
efhd1,ENSDARG00000043446,"EF-hand domain family, member D1 [Source:ZFIN;Acc:ZDB-GENE-030131-7461]",335521
qkia,ENSDARG00000097478,"QKI, KH domain containing, RNA binding a [Source:ZFIN;Acc:ZDB-GENE-990415-230]",30471
slc47a4,ENSDARG00000079340,"solute carrier family 47 (multidrug and toxin extrusion), member 4 [Source:ZFIN;Acc:ZDB-GENE-130530-865]",555258
zgc:113232,ENSDARG00000040118,zgc:113232 [Source:ZFIN;Acc:ZDB-GENE-050327-86],541546
pcyt1bb,ENSDARG00000104207,"phosphate cytidylyltransferase 1, choline, beta b [Source:ZFIN;Acc:ZDB-GENE-051120-48]",555725
rnmt,ENSDARG00000070553,RNA (guanine-7-) methyltransferase [Source:ZFIN;Acc:ZDB-GENE-041008-25],562801
znf1128,ENSDARG00000092968,zinc finger protein 1128 [Source:ZFIN;Acc:ZDB-GENE-110913-167],101886167
fam184b,ENSDARG00000055099,"family with sequence similarity 184, member B [Source:ZFIN;Acc:ZDB-GENE-090313-380]",557812
ube2ia,ENSDARG00000052649,ubiquitin-conjugating enzyme E2Ia [Source:ZFIN;Acc:ZDB-GENE-010607-1],114445
slc1a2b,ENSDARG00000102453,"solute carrier family 1 (glial high affinity glutamate transporter), member 2b [Source:ZFIN;Acc:ZDB-GENE-030131-7779]",335836
klf5l,ENSDARG00000018757,Kruppel-like factor 5 like [Source:ZFIN;Acc:ZDB-GENE-060312-34],562670
trpc5a,ENSDARG00000070504,"transient receptor potential cation channel, subfamily C, member 5a [Source:ZFIN;Acc:ZDB-GENE-040812-1]",557456
si:dkey-27j5.6,ENSDARG00000096621,si:dkey-27j5.6 [Source:ZFIN;Acc:ZDB-GENE-121214-157],NA
nat16,ENSDARG00000086222,N-acetyltransferase 16 [Source:ZFIN;Acc:ZDB-GENE-030219-43],100003245
si:rp71-7l19.2,ENSDARG00000043792,si:rp71-7l19.2 [Source:ZFIN;Acc:ZDB-GENE-081103-31],100000651
skor1a,ENSDARG00000069030,SKI family transcriptional corepressor 1a [Source:ZFIN;Acc:ZDB-GENE-080722-5],100170817
hcar1-4,ENSDARG00000087084,hydroxycarboxylic acid receptor 1-4 [Source:ZFIN;Acc:ZDB-GENE-111111-10],100329613
CT573139.1,ENSDARG00000043232,,NA
kcnj13,ENSDARG00000043443,"potassium inwardly-rectifying channel, subfamily J, member 13 [Source:ZFIN;Acc:ZDB-GENE-070129-1]",555691
pyyb,ENSDARG00000035832,peptide YYb [Source:ZFIN;Acc:ZDB-GENE-060215-2],793458
rpl15,ENSDARG00000009285,ribosomal protein L15 [Source:ZFIN;Acc:ZDB-GENE-040801-183],445053
zgc:158291,ENSDARG00000044375,zgc:158291 [Source:ZFIN;Acc:ZDB-GENE-061215-70],572084
CT573139.2,ENSDARG00000098015,,NA
BX571794.2,ENSDARG00000097715,,NA
dlg3,ENSDARG00000076796,"discs, large homolog 3 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-050208-93]",564081
alg5,ENSDARG00000061235,asparagine-linked glycosylation 5 (dolichyl-phosphate beta-glucosyltransferase) [Source:ZFIN;Acc:ZDB-GENE-030131-6586],751635
ppp4r1l,ENSDARG00000099379,"protein phosphatase 4, regulatory subunit 1-like [Source:ZFIN;Acc:ZDB-GENE-121022-4]",NA
si:dkey-57a22.13,ENSDARG00000092345,si:dkey-57a22.13 [Source:ZFIN;Acc:ZDB-GENE-081104-425],NA
znf1048,ENSDARG00000091994,zinc finger protein 1048 [Source:ZFIN;Acc:ZDB-GENE-110913-13],108183928
si:ch211-210c8.7,ENSDARG00000092856,si:ch211-210c8.7 [Source:ZFIN;Acc:ZDB-GENE-090313-81],NA
uts2a,ENSDARG00000053854,"urotensin 2, alpha [Source:ZFIN;Acc:ZDB-GENE-040630-11]",405774
tbl1x,ENSDARG00000060438,transducin beta like 1 X-linked [Source:ZFIN;Acc:ZDB-GENE-070209-131],560294
CR735102.1,ENSDARG00000033089,,NA
exosc9,ENSDARG00000006392,exosome component 9 [Source:ZFIN;Acc:ZDB-GENE-041010-180],450057
CR812832.1,ENSDARG00000103278,,NA
gal3st2,ENSDARG00000079502,galactose-3-O-sulfotransferase 2 [Source:ZFIN;Acc:ZDB-GENE-131127-533],556126
CR392012.2,ENSDARG00000094683,,NA
myo3b,ENSDARG00000006892,myosin IIIB [Source:ZFIN;Acc:ZDB-GENE-070706-2],564573
dachb,ENSDARG00000034785,dachshund b [Source:ZFIN;Acc:ZDB-GENE-020402-4],192122
si:ch211-1f22.5,ENSDARG00000054655,si:ch211-1f22.5 [Source:ZFIN;Acc:ZDB-GENE-121214-105],NA
sst1.2,ENSDARG00000033161,"somatostatin 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-100910-2]",565781
noc2l,ENSDARG00000001754,NOC2-like nucleolar associated transcriptional repressor [Source:ZFIN;Acc:ZDB-GENE-000607-75],58013
BX571794.1,ENSDARG00000097619,,NA
CU062645.1,ENSDARG00000102392,,NA
minpp1a,ENSDARG00000057058,multiple inositol-polyphosphate phosphatase 1a [Source:ZFIN;Acc:ZDB-GENE-060929-1194],561891
si:dkey-92j16.2,ENSDARG00000101946,si:dkey-92j16.2 [Source:ZFIN;Acc:ZDB-GENE-110914-8],NA
BX571825.6,ENSDARG00000092232,,NA
cdc40,ENSDARG00000041226,cell division cycle 40 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-050116-3],494534
tsc1a,ENSDARG00000026048,TSC complex subunit 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9111],337167
BX005398.1,ENSDARG00000103382,,NA
zfp36l2,ENSDARG00000021806,"zinc finger protein 36, C3H type-like 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5873]",333941
pitpnm3,ENSDARG00000055255,PITPNM family member 3 [Source:ZFIN;Acc:ZDB-GENE-030131-9216],337272
BX571880.1,ENSDARG00000097533,,NA
BX005398.2,ENSDARG00000104597,,NA
dnah9l,ENSDARG00000062630,"dynein, axonemal, heavy polypeptide 9 like [Source:ZFIN;Acc:ZDB-GENE-050506-1]",552915
rfxap,ENSDARG00000076891,regulatory factor X-associated protein [Source:ZFIN;Acc:ZDB-GENE-091204-321],100006212
CR932077.1,ENSDARG00000096769,,NA
rab22a,ENSDARG00000015807,"RAB22A, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-041114-161]",100001531
smc3,ENSDARG00000019000,structural maintenance of chromosomes 3 [Source:ZFIN;Acc:ZDB-GENE-030131-3196],324475
si:dkeyp-19e1.3,ENSDARG00000051836,si:dkeyp-19e1.3 [Source:ZFIN;Acc:ZDB-GENE-081104-56],553000
CU467655.1,ENSDARG00000095956,,NA
casp6l1,ENSDARG00000025608,"caspase 6, apoptosis-related cysteine peptidase, like 1 [Source:ZFIN;Acc:ZDB-GENE-041010-48]",791531
BX537280.1,ENSDARG00000092708,,NA
agpat4,ENSDARG00000069044,"1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta) [Source:ZFIN;Acc:ZDB-GENE-040426-1924]",406265
ctss2.1,ENSDARG00000074656,"cathepsin S, ortholog2, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-050522-559]",554157
mettl24,ENSDARG00000075817,methyltransferase like 24 [Source:ZFIN;Acc:ZDB-GENE-070424-138],100000285
katnal2,ENSDARG00000012275,katanin p60 subunit A-like 2 [Source:ZFIN;Acc:ZDB-GENE-051113-156],641431
fat1a,ENSDARG00000017591,FAT atypical cadherin 1a [Source:ZFIN;Acc:ZDB-GENE-050425-1],406172
nfkb1,ENSDARG00000105261,nuclear factor of kappa light polypeptide gene enhancer in B-cells 1 [Source:ZFIN;Acc:ZDB-GENE-121204-3],565756
fam110b,ENSDARG00000088073,"family with sequence similarity 110, member B [Source:ZFIN;Acc:ZDB-GENE-050626-70]",573995
pdlim2,ENSDARG00000069956,PDZ and LIM domain 2 (mystique) [Source:ZFIN;Acc:ZDB-GENE-070308-4],560322
spaca9,ENSDARG00000068130,sperm acrosome associated 9 [Source:ZFIN;Acc:ZDB-GENE-060825-33],791588
vav2,ENSDARG00000044718,vav 2 guanine nucleotide exchange factor [Source:ZFIN;Acc:ZDB-GENE-091204-420],556413
med7,ENSDARG00000016318,mediator complex subunit 7 [Source:ZFIN;Acc:ZDB-GENE-030131-4823],326098
krcp,ENSDARG00000040224,kelch repeat-containing protein [Source:ZFIN;Acc:ZDB-GENE-030131-2126],323406
trpa1b,ENSDARG00000031875,"transient receptor potential cation channel, subfamily A, member 1b [Source:ZFIN;Acc:ZDB-GENE-050106-1]",474353
prss59.1,ENSDARG00000079274,"serine protease 59, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1173]",322453
haus7,ENSDARG00000037432,"HAUS augmin-like complex, subunit 7 [Source:ZFIN;Acc:ZDB-GENE-050506-15]",553483
haus7,ENSDARG00000037432,"HAUS augmin-like complex, subunit 7 [Source:ZFIN;Acc:ZDB-GENE-050506-15]",562339
ak8,ENSDARG00000030961,adenylate kinase 8 [Source:ZFIN;Acc:ZDB-GENE-050522-275],553671
map3k4,ENSDARG00000104835,mitogen-activated protein kinase kinase kinase 4 [Source:ZFIN;Acc:ZDB-GENE-990603-4],325488
trove2,ENSDARG00000089225,"TROVE domain family, member 2 [Source:ZFIN;Acc:ZDB-GENE-051113-300]",568429
lonrf1,ENSDARG00000075048,LON peptidase N-terminal domain and ring finger 1 [Source:ZFIN;Acc:ZDB-GENE-101021-4],560773
BX571825.4,ENSDARG00000076788,,NA
BX950220.2,ENSDARG00000103100,,NA
BX927068.1,ENSDARG00000096503,,NA
si:dkeyp-123a12.2,ENSDARG00000115029,si:dkeyp-123a12.2 [Source:ZFIN;Acc:ZDB-GENE-041210-271],562736
os9,ENSDARG00000020301,"osteosarcoma amplified 9, endoplasmic reticulum lectin [Source:ZFIN;Acc:ZDB-GENE-060929-32]",553455
itk,ENSDARG00000017565,IL2 inducible T cell kinase [Source:ZFIN;Acc:ZDB-GENE-990415-261],798906
lamp1b,ENSDARG00000092610,lysosomal associated membrane protein 1b [Source:ZFIN;Acc:ZDB-GENE-030131-9303],563328
ncoa1,ENSDARG00000018257,nuclear receptor coactivator 1 [Source:ZFIN;Acc:ZDB-GENE-041001-175],563288
baiap3,ENSDARG00000079264,BAI1-associated protein 3 [Source:ZFIN;Acc:ZDB-GENE-130530-863],564728
CR786582.1,ENSDARG00000093282,,NA
smtnl1,ENSDARG00000041257,smoothelin-like 1 [Source:ZFIN;Acc:ZDB-GENE-050306-23],503743
BX950220.1,ENSDARG00000102031,,NA
spns2,ENSDARG00000061017,spinster homolog 2 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-030131-5843],568117
si:dkeyp-110c7.8,ENSDARG00000101155,si:dkeyp-110c7.8 [Source:ZFIN;Acc:ZDB-GENE-070705-533],NA
ftr99,ENSDARG00000035339,"finTRIM family, member 99 [Source:ZFIN;Acc:ZDB-GENE-141212-215]",568523
spock3,ENSDARG00000070266,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3 [Source:ZFIN;Acc:ZDB-GENE-090311-24]",562002
copb1,ENSDARG00000056557,"coatomer protein complex, subunit beta 1 [Source:ZFIN;Acc:ZDB-GENE-030219-38]",338138
si:dkey-237h12.3,ENSDARG00000087599,si:dkey-237h12.3 [Source:ZFIN;Acc:ZDB-GENE-081027-3],567508
si:dkey-70p6.1,ENSDARG00000092039,si:dkey-70p6.1 [Source:ZFIN;Acc:ZDB-GENE-040724-140],570575
tacr2,ENSDARG00000074509,tachykinin receptor 2 [Source:ZFIN;Acc:ZDB-GENE-090312-188],100002125
si:dkey-30f3.2,ENSDARG00000098087,si:dkey-30f3.2 [Source:ZFIN;Acc:ZDB-GENE-110913-70],NA
bzw1a,ENSDARG00000010481,basic leucine zipper and W2 domains 1a [Source:ZFIN;Acc:ZDB-GENE-030131-3951],325226
nkd1,ENSDARG00000020053,naked cuticle homolog 1 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-061108-3],751108
rtn1b,ENSDARG00000021143,reticulon 1b [Source:ZFIN;Acc:ZDB-GENE-030710-3],327065
rad54l2,ENSDARG00000063031,RAD54 like 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3097],558947
BX276103.1,ENSDARG00000093741,,NA
sst1.1,ENSDARG00000040799,"somatostatin 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-4743]",326018
AL590145.1,ENSDARG00000095967,,NA
BX571825.9,ENSDARG00000092742,,NA
ebf2,ENSDARG00000042525,early B cell factor 2 [Source:ZFIN;Acc:ZDB-GENE-990715-11],30692
si:ch211-156b7.5,ENSDARG00000103966,si:ch211-156b7.5 [Source:ZFIN;Acc:ZDB-GENE-141212-398],NA
si:dkey-95p16.2,ENSDARG00000093484,si:dkey-95p16.2 [Source:ZFIN;Acc:ZDB-GENE-081105-65],NA
nsfa,ENSDARG00000007654,N-ethylmaleimide-sensitive factor a [Source:ZFIN;Acc:ZDB-GENE-030616-37],368483
CR388231.2,ENSDARG00000105547,uncharacterized LOC101883418 [Source:NCBI gene;Acc:101883418],101883418
wfikkn2a,ENSDARG00000013460,"info WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-120914-1]",564992
enoph1,ENSDARG00000026198,enolase-phosphatase 1 [Source:ZFIN;Acc:ZDB-GENE-040704-73],431773
apobb.2,ENSDARG00000075016,"apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]",100330435
si:dkey-95p16.1,ENSDARG00000092452,si:dkey-95p16.1 [Source:ZFIN;Acc:ZDB-GENE-081104-443],NA
grin3ba,ENSDARG00000005364,"glutamate receptor, ionotropic, N-methyl-D-aspartate 3Ba [Source:ZFIN;Acc:ZDB-GENE-070912-354]",566411
ythdf1,ENSDARG00000016447,YTH N(6)-methyladenosine RNA binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2786],327606
pof1b,ENSDARG00000054060,"POF1B, actin binding protein [Source:ZFIN;Acc:ZDB-GENE-030131-4287]",564098
si:ch211-196i2.1,ENSDARG00000007912,si:ch211-196i2.1 [Source:ZFIN;Acc:ZDB-GENE-091204-150],564099
ube2d2l,ENSDARG00000099749,"ubiquitin-conjugating enzyme E2D 2 (UBC4/5 homolog, yeast), like [Source:ZFIN;Acc:ZDB-GENE-030131-7384]",335444
prkaa1,ENSDARG00000060596,"protein kinase, AMP-activated, alpha 1 catalytic subunit [Source:ZFIN;Acc:ZDB-GENE-030325-1]",100001198
cyb561d2,ENSDARG00000044114,"cytochrome b561 family, member D2 [Source:ZFIN;Acc:ZDB-GENE-041010-205]",450082
si:ch211-153l6.6,ENSDARG00000097187,si:ch211-153l6.6 [Source:ZFIN;Acc:ZDB-GENE-131121-98],101884986
zgc:100920,ENSDARG00000042961,zgc:100920 [Source:ZFIN;Acc:ZDB-GENE-040801-156],445241
acanb,ENSDARG00000045799,aggrecan b [Source:ZFIN;Acc:ZDB-GENE-100422-16],559593
mier2,ENSDARG00000071413,"mesoderm induction early response 1, family member 2 [Source:ZFIN;Acc:ZDB-GENE-050208-795]",564723
CR848784.3,ENSDARG00000111400,,NA
retreg1,ENSDARG00000079059,reticulophagy regulator 1 [Source:ZFIN;Acc:ZDB-GENE-130221-1],100003524
gata1a,ENSDARG00000013477,GATA binding protein 1a [Source:ZFIN;Acc:ZDB-GENE-980526-268],30481
METTL18,ENSDARG00000074588,methyltransferase like 18 [Source:HGNC Symbol;Acc:HGNC:28793],796750
dpy30,ENSDARG00000004427,dpy-30 histone methyltransferase complex regulatory subunit [Source:ZFIN;Acc:ZDB-GENE-040718-136],436711
tpst1,ENSDARG00000073872,tyrosylprotein sulfotransferase 1 [Source:ZFIN;Acc:ZDB-GENE-000210-10],30677
CR392042.1,ENSDARG00000097197,,NA
BX511308.1,ENSDARG00000097404,,NA
zgc:91976,ENSDARG00000057053,zgc:91976 [Source:ZFIN;Acc:ZDB-GENE-041114-201],492359
pgam1a,ENSDARG00000005423,phosphoglycerate mutase 1a [Source:ZFIN;Acc:ZDB-GENE-030131-1827],323107
BX936397.1,ENSDARG00000096235,,NA
plekha1a,ENSDARG00000030064,"pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1a [Source:ZFIN;Acc:ZDB-GENE-040426-2780]",406745
gbgt1l3,ENSDARG00000091969,"globoside alpha-1,3-N-acetylgalactosaminyltransferase 1, like 3 [Source:ZFIN;Acc:ZDB-GENE-040912-46]",100005375
BX901974.2,ENSDARG00000101424,,NA
BX323064.2,ENSDARG00000104365,,NA
faxcb,ENSDARG00000078981,failed axon connections homolog b [Source:ZFIN;Acc:ZDB-GENE-100922-19],563796
dynll2a,ENSDARG00000069790,"dynein, light chain, LC8-type 2a [Source:ZFIN;Acc:ZDB-GENE-030828-11]",373083
cds2,ENSDARG00000035577,CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2 [Source:ZFIN;Acc:ZDB-GENE-030717-4],394161
si:dkey-179k24.1,ENSDARG00000094212,si:dkey-179k24.1 [Source:ZFIN;Acc:ZDB-GENE-110914-97],NA
pih1d2,ENSDARG00000014849,PIH1 domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-041212-54],494086
st14b,ENSDARG00000044655,suppression of tumorigenicity 14 (colon carcinoma) b [Source:ZFIN;Acc:ZDB-GENE-061103-613],777629
si:ch73-381f5.2,ENSDARG00000092723,si:ch73-381f5.2 [Source:ZFIN;Acc:ZDB-GENE-090311-25],NA
kcnk18,ENSDARG00000057049,"potassium channel, subfamily K, member 18 [Source:ZFIN;Acc:ZDB-GENE-100405-2]",561821
cftr,ENSDARG00000041107,"cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7) [Source:ZFIN;Acc:ZDB-GENE-050517-20]",559080
cadps2,ENSDARG00000013312,Ca++-dependent secretion activator 2 [Source:ZFIN;Acc:ZDB-GENE-030903-1],NA
cndp2,ENSDARG00000003931,carnosine dipeptidase 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5499],327288
ppm1db,ENSDARG00000021380,"protein phosphatase, Mg2+/Mn2+ dependent, 1Db [Source:ZFIN;Acc:ZDB-GENE-041114-27]",492468
selenow2b,ENSDARG00000089936,"selenoprotein W, 2b [Source:ZFIN;Acc:ZDB-GENE-030428-2]",378438
zmiz1b,ENSDARG00000102279,"zinc finger, MIZ-type containing 1b [Source:ZFIN;Acc:ZDB-GENE-120206-3]",NA
cd44b,ENSDARG00000089892,CD44 molecule (Indian blood group) b [Source:ZFIN;Acc:ZDB-GENE-110429-2],100330801
masp1,ENSDARG00000068726,mannan-binding lectin serine peptidase 1 [Source:ZFIN;Acc:ZDB-GENE-110421-4],100002060
CU682780.1,ENSDARG00000097021,,NA
tdp2b,ENSDARG00000035954,tyrosyl-DNA phosphodiesterase 2b [Source:ZFIN;Acc:ZDB-GENE-050816-1],553516
neurl1ab,ENSDARG00000061773,neuralized E3 ubiquitin protein ligase 1Ab [Source:ZFIN;Acc:ZDB-GENE-060929-1210],767739
armc1l,ENSDARG00000020887,"armadillo repeat containing 1, like [Source:ZFIN;Acc:ZDB-GENE-030131-9819]",321240
si:ch211-22k7.9,ENSDARG00000088870,si:ch211-22k7.9 [Source:ZFIN;Acc:ZDB-GENE-070424-160],560232
BX649434.1,ENSDARG00000094165,,NA
bub1ba,ENSDARG00000078825,BUB1 mitotic checkpoint serine/threonine kinase Ba [Source:ZFIN;Acc:ZDB-GENE-041014-120],567931
BX649434.2,ENSDARG00000094871,,NA
hibch,ENSDARG00000054867,3-hydroxyisobutyryl-CoA hydrolase [Source:ZFIN;Acc:ZDB-GENE-050327-29],798364
srsf1a,ENSDARG00000057691,serine/arginine-rich splicing factor 1a [Source:ZFIN;Acc:ZDB-GENE-040426-1950],406288
gmnn,ENSDARG00000035957,"geminin, DNA replication inhibitor [Source:ZFIN;Acc:ZDB-GENE-030429-30]",368320
tob1a,ENSDARG00000032619,"transducer of ERBB2, 1a [Source:ZFIN;Acc:ZDB-GENE-031030-4]",386629
mtfr2,ENSDARG00000060394,mitochondrial fission regulator 2 [Source:ZFIN;Acc:ZDB-GENE-061013-398],768141
trim109,ENSDARG00000062429,tripartite motif containing 109 [Source:ZFIN;Acc:ZDB-GENE-060616-101],723998
BX571794.3,ENSDARG00000098030,,NA
col17a1b,ENSDARG00000079011,"collagen, type XVII, alpha 1b [Source:ZFIN;Acc:ZDB-GENE-030131-7145]",568794
zar1,ENSDARG00000019706,zygote arrest 1 [Source:ZFIN;Acc:ZDB-GENE-030818-1],369189
cacna1sb,ENSDARG00000042552,"calcium channel, voltage-dependent, L type, alpha 1S subunit, b [Source:ZFIN;Acc:ZDB-GENE-051227-1]",405791
CR790365.1,ENSDARG00000099055,,NA
dbh,ENSDARG00000069446,dopamine beta-hydroxylase (dopamine beta-monooxygenase) [Source:ZFIN;Acc:ZDB-GENE-990621-3],30505
tomm40l,ENSDARG00000036721,"translocase of outer mitochondrial membrane 40 homolog, like [Source:ZFIN;Acc:ZDB-GENE-040426-2319]",405895
si:dkey-179k24.2,ENSDARG00000112369,si:dkey-179k24.2 [Source:ZFIN;Acc:ZDB-GENE-110914-40],NA
si:dkey-243i1.1,ENSDARG00000034227,si:dkey-243i1.1 [Source:ZFIN;Acc:ZDB-GENE-030131-6399],563653
si:dkey-276j7.1,ENSDARG00000090872,si:dkey-276j7.1 [Source:ZFIN;Acc:ZDB-GENE-060720-44],561769
prox2,ENSDARG00000041952,prospero homeobox 2 [Source:ZFIN;Acc:ZDB-GENE-081003-3],100003863
si:dkey-266f7.4,ENSDARG00000092728,si:dkey-266f7.4 [Source:ZFIN;Acc:ZDB-GENE-070705-436],565661
BX323586.1,ENSDARG00000092573,,NA
si:ch211-196f2.6,ENSDARG00000105615,si:ch211-196f2.6 [Source:ZFIN;Acc:ZDB-GENE-160728-85],100003350
setdb1b,ENSDARG00000099021,"SET domain, bifurcated 1b [Source:ZFIN;Acc:ZDB-GENE-061013-224]",768131
umodl1,ENSDARG00000068923,uromodulin-like 1 [Source:ZFIN;Acc:ZDB-GENE-091204-140],567806
si:dkey-13a21.4,ENSDARG00000026098,si:dkey-13a21.4 [Source:ZFIN;Acc:ZDB-GENE-040724-163],494576
pofut2,ENSDARG00000045175,protein O-fucosyltransferase 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3595],777668
casp6,ENSDARG00000093405,"caspase 6, apoptosis-related cysteine peptidase [Source:ZFIN;Acc:ZDB-GENE-030825-4]",552927
igf2a,ENSDARG00000018643,insulin-like growth factor 2a [Source:ZFIN;Acc:ZDB-GENE-991111-3],30710
hhat,ENSDARG00000074428,hedgehog acyltransferase [Source:ZFIN;Acc:ZDB-GENE-051118-1],560334
